topline,headline,content
30.09.2016 17:49 Uhr,Weltklimapakt,EU springt noch auf den Klimaschutz-Zug
30.09.2016 16:08 Uhr,"Tagesschau-App war 2011 ""presseähnlich""",Was bedeutet das Urteil zur Tagesschau-App?
30.09.2016 15:54 Uhr,Weltklimapakt,EU macht Weg frei für schnelle Ratifizierung
30.09.2016 15:40 Uhr,Militärintervention in Syrien,"""Russland will einen Sieg Assads"""
30.09.2016 15:04 Uhr,Ermittlungen zu Anschlägen in Dresden,"""Bekennerschreiben war Fälschung"""
30.09.2016 12:44 Uhr,14 Jahre nach Diebstahl,Van-Gogh-Gemälde in Neapel entdeckt
30.09.2016 10:00 Uhr,Interview mit UN-Vize-Generalsekretär Eliasson,"""Beeindruckende Großzügigkeit Deutschlands"""
30.09.2016 01:19 Uhr,EU-Botschafter Yenel im ARD-Interview,Türkei glaubt an schnelle Visa-Einigung
29.09.2016 14:04 Uhr,EU-Kommission ruft EuGH an,Brüssel klagt gegen deutsche Pkw-Maut
29.09.2016 04:30 Uhr,Möglicher Anstieg der Flüchtlingszahlen,EU fühlt sich besser vorbereitet
28.09.2016 16:49 Uhr,Umstrittener EZB-Chef Draghi im Bundestag,Lächelnd gegen die Kritiker
28.09.2016 16:07 Uhr,Telefonhersteller in der Krise,Blackberry stoppt Smartphone-Entwicklung
28.09.2016 15:29 Uhr,EU-Türkei-Deal,Ruhe nach dem Sturm
27.09.2016 18:21 Uhr,Widerstand gegen gemeinsame EU-Verteidigungspolitik,Die Briten bleiben die Bremser
27.09.2016 17:36 Uhr,Journalisten sagen vor EU-Ausschuss aus,"""PanamaPapers"" beschäftigen nun Brüssel"
27.09.2016 14:19 Uhr,EU-Untersuchungsausschuss zu PanamaPapers,Den Geldversteckern auf der Spur
27.09.2016 11:47 Uhr,Verstärkte militärische Kooperation der EU,Gemeinsam wollen sie stark sein
27.09.2016 07:15 Uhr,Interview zur TV-Debatte,"""Duell hat Trumps Schwächen gezeigt"""
26.09.2016 22:58 Uhr,Skepsis trotz Friedensvertrag in Kolumbien,Blutiger Konflikt ohne Ende?
26.09.2016 16:58 Uhr,Pläne für kriselnde Fluggesellschaft,"""Air Berlin hat keine klare Strategie"""
26.09.2016 15:21 Uhr,Tennets Pläne für Stromtrassen,Wie kommt der Strom von Nord nach Süd?
26.09.2016 11:22 Uhr,Streit um Videomaterial,Deutsche Welle klagt gegen türkisches Ministerium
25.09.2016 12:28 Uhr,Welt-Artenschutz-Konferenz,Weißem Hai droht Untergang
25.09.2016 01:30 Uhr,Probleme bei der EU-Mission,"""Sophia""-Zeitplan gerät ins Wanken"
24.09.2016 17:42 Uhr,Gipfeltreffen in Wien,Alte Ziele auf der neuen Agenda
23.09.2016 16:26 Uhr,Härtere Strafen auf illegale Autorennen,"Erst Adrenalinkick, dann Knast"
23.09.2016 00:06 Uhr,MoMa-DeutschlandTrend,16 Prozent - AfD im Umfragehoch
22.09.2016 17:13 Uhr,Statistisches Bundesamt,Gefahr von Armut in Westdeutschland steigt
22.09.2016 12:51 Uhr,EU-Politiker Giegold zum Fall Kroes,"""Ein herausragendes Negativbeispiel"""
