topline,headline,content
04.04.2022 23:31 Uhr,Außenministerin Baerbock,"""Deutschland stemmt sich nicht gegen ein Embargo"""
04.04.2022 22:38 Uhr,Coronavirus-Pandemie,++ Isolation ab 1. Mai nur noch freiwillig ++
04.04.2022 22:12 Uhr,Leichte Gewinne,Kurse steigen trotz Ukraine-Eskalation
04.04.2022 20:51 Uhr,"""Unerwünschte Personen""",40 russische Diplomaten müssen ausreisen
04.04.2022 18:37 Uhr,Staatsanleihen,Russland muss die nächsten Schulden tilgen
04.04.2022 18:15 Uhr,Bundespräsident zu Russland-Politik,"""Ich habe mich geirrt"""
04.04.2022 18:00 Uhr,Testcenter statt Schule,Der achtmal teurere Coronatest
04.04.2022 17:53 Uhr,Nach Aufgabe durch Mutterkonzern,Treuhänderin für Gazprom Germania
04.04.2022 17:33 Uhr,Luftfahrt zu EU-Klimaplan,"Warnung vor ""gefährlicher Schieflage"""
04.04.2022 17:10 Uhr,Ende der Maskenpflicht,Sorge im Supermarkt
04.04.2022 17:09 Uhr,EU-Reaktionen auf Orbán-Wahlsieg,Sorge um den Zustand des Rechtsstaats
04.04.2022 16:55 Uhr,Weltklimarat-Bericht,Was Experten gegen die Klimakrise empfehlen
04.04.2022 16:55 Uhr,Verteidigungsministerin Lambrecht,Mehr als ein Kommunikationsproblem
04.04.2022 16:46 Uhr,Corona-Pandemie in China,Shanghai trennt infizierte Kinder von Eltern
04.04.2022 16:36 Uhr,Kriegsgräuel in Butscha,"""Entnazifizierungs-Narrativ wirkt sich aus"""
04.04.2022 15:47 Uhr,Ukraine-Krieg,Putin darf den Krieg nicht gewinnen
04.04.2022 15:45 Uhr,Vorstoß im Bundestag gescheitert,Impfpflicht ab 18 vorerst vom Tisch
04.04.2022 15:41 Uhr,Kritik an Russland-Politik,Merkel wehrt sich gegen Vorwürfe
04.04.2022 15:34 Uhr,Ukrainische Flüchtlinge,Große Probleme bei der Registrierung
04.04.2022 15:10 Uhr,Airport-Beteiligung,Fraport bleibt in St. Petersburg
04.04.2022 14:42 Uhr,Nach Gräueltaten in Butscha,"""Sie werden alles zerstören"""
04.04.2022 14:00 Uhr,Aktienkurs steigt stark,Musk wird größter Twitter-Aktionär
04.04.2022 13:59 Uhr,50 Jahre Rollkoffer,Er rollt und rollt und rollt
04.04.2022 13:36 Uhr,Streit über Artenschutz beigelegt,Mehr Tempo für Windkraft-Ausbau
04.04.2022 13:35 Uhr,Orban-Sieg bei Parlamentswahl,Keine Experimente
04.04.2022 13:29 Uhr,Trotz Ukraine-Krieg,Henkel hält an Russland-Geschäft fest
04.04.2022 13:07 Uhr,Prozessauftakt in Bonn,"""Mr. Cum-Ex"" vor Gericht"
04.04.2022 12:59 Uhr,Frankreich vor der Wahl,"Nicht länger nur ""Zuschauer"" sein"
04.04.2022 12:53 Uhr,Weniger als zwei Euro,Spritpreise sinken deutlich
04.04.2022 12:47 Uhr,Tourismus in Deutschland,Skisaison findet sonniges Ende
04.04.2022 12:19 Uhr,Russland-Sanktionen,"""Wir wissen nicht, was wem gehört"""
04.04.2022 12:10 Uhr,Krieg in der Ukraine,"Rund 2,48 Millionen Geflüchtete in Polen"
04.04.2022 11:29 Uhr,Parlamentswahl in Ungarn,Orbans Fidesz mit deutlichem Sieg
04.04.2022 11:20 Uhr,Folge des Ukraine-Kriegs,Europas Wirtschaftsmodell in Gefahr
04.04.2022 11:18 Uhr,Krieg gegen die Ukraine,Russland verlagert Truppen
04.04.2022 11:03 Uhr,Neue Corona-Regeln,Wo weiter Maske getragen werden muss
04.04.2022 11:00 Uhr,Wahlen in Costa Rica,Konservativer Chaves wird neuer Präsident
04.04.2022 10:59 Uhr,Krieg gegen die Ukraine,Was über die Gräuel in Butscha bekannt ist
04.04.2022 10:58 Uhr,Folgen des Ukraine-Kriegs,Türkische Inflation bei 61 Prozent
04.04.2022 10:38 Uhr,Butscha-Massaker,"""Die wahre Fratze Russlands"""
04.04.2022 10:11 Uhr,Untergang im Mittelmeer,Fast 100 Migranten bei Bootsunglück ertrunken
04.04.2022 10:03 Uhr,Außenhandel im Februar,Deutsche Exporte steigen kräftig
04.04.2022 09:30 Uhr,Nach dem Corona-Boom,Streaming-Wachstum am Limit?
04.04.2022 09:23 Uhr,Grammy-Awards verliehen,"""Füllt die Stille mit eurer Musik"""
04.04.2022 08:35 Uhr,Anschlag auf Asylbewerber,Mutmaßlicher Täter von Saarlouis gefasst
04.04.2022 08:26 Uhr,Nach Software-Panne,Züge in den Niederlanden fahren wieder
04.04.2022 07:13 Uhr,Hongkong,Regierungschefin Lam zieht sich zurück
04.04.2022 05:21 Uhr,Atomwaffen,Zwischen realer Gefahr und Schreckgespenst
04.04.2022 04:10 Uhr,Nach Gräueltaten von Butscha,Habeck weiter gegen sofortiges Gasembargo
04.04.2022 03:14 Uhr,Wahlen in Serbien,Vucic erklärt sich zum Sieger
04.04.2022 01:58 Uhr,Ukraine-Krieg,"""Ich lade Frau Merkel ein, Butscha zu besuchen"""
04.04.2022 01:55 Uhr,Schwere Wirtschaftskrise,Alle Minister in Sri Lanka treten zurück
