topline,headline,content
30.04.2022 20:07 Uhr,Kleiner Parteitag zu Waffenlieferungen,Grüne tragen Ukraine-Kurs der Ampel mit
30.04.2022 20:03 Uhr,Ukraine-Krieg,Schwere Kämpfe im Osten des Landes
30.04.2022 18:38 Uhr,"Fußball-Bundesliga, 32. Spieltag",Bochum darf in Dortmund doppelt feiern
30.04.2022 17:49 Uhr,Kleiner Parteitag,Grüne stimmen für Waffenlieferungen
30.04.2022 17:37 Uhr,Sorge vor Corona-Ausbreitung,Peking verschärft Schutzmaßnahmen
30.04.2022 16:41 Uhr,Baerbock auf Grünen-Länderrat,"""Es geht um unser Friedensprojekt Europa"""
30.04.2022 15:47 Uhr,Vor Regionalwahl,Nordirland muss sich entscheiden
30.04.2022 15:19 Uhr,EU-Zukunftskonferenz,Wie Europa handlungsfähiger werden soll
30.04.2022 15:16 Uhr,Krypto-Strategien der Geldinstitute,Bitcoin von der Volksbank
30.04.2022 14:25 Uhr,Söder attackiert Regierung,"""Mehr Lichtorgel als Ampel"""
30.04.2022 14:09 Uhr,Wegen Entschädigungsforderungen,Deutschland verklagt Italien vor dem IGH
30.04.2022 13:46 Uhr,Israelis und Palästinenser,Wieder Gewalt im Westjordanland
30.04.2022 11:30 Uhr,Kritik am Altkanzler,"""Wir sollten Konsequenzen ziehen"""
30.04.2022 10:46 Uhr,Extremwetter in Indien,"""Der heißeste Sommer aller Zeiten"""
30.04.2022 10:21 Uhr,Video-Rückblick,April 2002
30.04.2022 10:08 Uhr,Hilfe in der Corona-Pandemie,Kinderkrankentage mehr als verdoppelt
30.04.2022 09:25 Uhr,Schweiz,Im Land der Bunker
30.04.2022 09:16 Uhr,Ukraine-Krieg,Selenskyjs Sorge um den Donbass
30.04.2022 08:08 Uhr,Corona-Pandemie,"Inzidenz sinkt auf 717,4"
30.04.2022 06:25 Uhr,Tourismus,Wie der Sommerurlaub günstiger wird
30.04.2022 03:16 Uhr,Parteitag der CSU,Was von Söders grünem Kurs übrig bleibt
30.04.2022 03:15 Uhr,Beschaffung bei der Bundeswehr,Warum der 25-Millionen-Euro-Deckel bleibt
30.04.2022 00:31 Uhr,Militärische Ausbildung,USA trainieren ukrainische Soldaten in Deutschland
