topline,headline,content
16.04.2022 23:04 Uhr,Fußball-Bundesliga,Köln demütigt Gladbach im rheinischen Derby
16.04.2022 21:34 Uhr,Krieg gegen die Ukraine,Selenskyj droht Moskau mit Verhandlungsabbruch
16.04.2022 18:06 Uhr,Flüchtlingsboot gesunken,Mindestens 35 Tote vor Küste Libyens
16.04.2022 17:24 Uhr,Ostermärsche in Deutschland,"""Nein zum Krieg"""
16.04.2022 17:19 Uhr,BVB deklassiert Wolfsburg,Kantersieg als Generalprobe
16.04.2022 16:26 Uhr,Notenbanken und Inflation,Warum Schweizer Preise langsamer steigen
16.04.2022 16:12 Uhr,Militärhilfe für Ukraine,"Lob aus der Ampel, Kritik von anderen"
16.04.2022 16:10 Uhr,Krieg gegen die Ukraine,Kiew wieder unter Beschuss
16.04.2022 15:38 Uhr,Besuch der Grabeskirche in Jerusalem,"""Ein sehr besonderer Ort"""
16.04.2022 15:25 Uhr,Mallorca,Wie Corona die Ballermann-Urlauber zähmte
16.04.2022 14:40 Uhr,DDR-Rekordnationalspieler,Joachim Streich ist tot
16.04.2022 13:15 Uhr,Not in Nordwestafrika,Lebensmittelpreise als Existenzfrage
16.04.2022 12:05 Uhr,Theaterpremiere für Kinder in Kiew,"""Die Kinder sollen Hoffnung haben"""
16.04.2022 10:51 Uhr,Habeck zu Ostermärschen,"""Pazifismus ist derzeit ein ferner Traum"""
16.04.2022 10:06 Uhr,Buschmann zu Lieferung schwerer Waffen,Laut Völkerrecht kein Kriegseintritt
16.04.2022 08:39 Uhr,Chinas Raumfahrt,Taikonauten nach sechs Monaten zurück
16.04.2022 08:20 Uhr,Protest in Kairo,Schnellstraße statt historischer Gräber
16.04.2022 05:09 Uhr,Corona-Pandemie,Sieben-Tage-Inzidenz sinkt unter 900
16.04.2022 05:00 Uhr,Krieg gegen die Ukraine,Tote nach Beschuss in Charkiw
16.04.2022 04:10 Uhr,Von der Corona- zur Bezahl-App,Luca-App mit Russland-Verbindung
16.04.2022 02:23 Uhr,Ostermärsche in Kriegszeiten,Friedensbewegung aus der Zeit gefallen?
16.04.2022 02:23 Uhr,Kreuzweg am Kolosseum,Papst feiert mit umstrittener Geste
16.04.2022 01:34 Uhr,Krieg gegen die Ukraine,++ Moskau weist 18 EU-Vertreter aus ++
