topline,headline,content
07.11.2021 22:25 Uhr,Coronavirus-Pandemie,++ Kretschmer für Bund-Länder-Treffen ++
07.11.2021 21:54 Uhr,Formel 1,Verstappen triumphiert in Mexiko
07.11.2021 21:16 Uhr,Nach Zustimmung auf Twitter,Musk will Tesla-Anteile verkaufen
07.11.2021 19:39 Uhr,Kampf gegen Corona-Welle,"""Wir haben nach wie vor eine Notlage"""
07.11.2021 19:33 Uhr,Köln - Union Berlin 2:2,Modeste rettet Köln einen Punkt gegen Union
07.11.2021 18:00 Uhr,Mit 800 Migranten an Bord,"""Sea-Eye 4"" erreicht sicheren Hafen"
07.11.2021 17:34 Uhr,Vulkanausbruch auf La Palma,Der Namenlose gibt keine Ruhe
07.11.2021 16:25 Uhr,Konflikt in Äthiopien,Proteste und ein Appell des Papstes
07.11.2021 16:05 Uhr,Suche nach neuem CDU-Chef,Merz kann sich dritten Anlauf vorstellen
07.11.2021 15:51 Uhr,Folgen hoher Preise,In der Schuldenfalle
07.11.2021 15:40 Uhr,NASA verschiebt Start zur ISS erneut,Maurer muss sich weiter gedulden
07.11.2021 14:51 Uhr,Schulessen in Deutschland,Viele Köche - kein Rezept
07.11.2021 14:51 Uhr,Vermutlich psychische Probleme,Messerangriff in ICE  wohl kein Terror
07.11.2021 12:45 Uhr,Medienbericht,Fälle von Kinderpornografie stark gestiegen
07.11.2021 12:39 Uhr,Ende der epidemischen Lage,Ampel-Parteien planen neue Corona-Regeln
07.11.2021 11:50 Uhr,Attacke auf Iraks Regierungschef,"""Feige Drohnenangriffe helfen nicht"""
07.11.2021 11:24 Uhr,Hanfanbau im Allgäu,Legal auf dem Feld
07.11.2021 11:23 Uhr,Abstimmungen im Bundesrat,Wie die Union die Ampel ausbremsen könnte
07.11.2021 10:33 Uhr,Klimawandel in Kanada,Anpassen oder untergehen
07.11.2021 10:29 Uhr,Johnson zu Klimakonferenz,"""Wir müssen uns alle zusammenreißen"""
07.11.2021 09:22 Uhr,Wahlen in Nicaragua,Kaum Zweifel am Gewinner
07.11.2021 09:19 Uhr,Tote bei Festival in Texas,Viele junge Menschen unter den Opfern
07.11.2021 08:56 Uhr,Rückschlag für US-Regierung,Gericht setzt Corona-Impfpflicht aus
07.11.2021 08:02 Uhr,Irak,Regierungschef übersteht Drohnenangriff
07.11.2021 06:54 Uhr,Steigende Corona-Zahlen,Zurück zu kostenlosen Tests?
07.11.2021 05:05 Uhr,Bedford-Strohm,Der politische Fromme
07.11.2021 02:02 Uhr,Flutkatastrophe vom Juli,Mehr als 29 Milliarden Euro Schaden
