topline,headline,content
31.10.2019 23:59 Uhr,Archiv,EU-Nachrichten Oktober 2019
31.10.2019 17:13 Uhr,Fusion in Autoindustrie,Fiat Chrysler und PSA - zusammen stark?
31.10.2019 16:05 Uhr,Klage im Flüchtlingsstreit,Mangelnde Solidarität kann EU-Recht brechen
31.10.2019 11:23 Uhr,Autokonzerne,Fiat Chrysler und PSA kündigen Fusion an
31.10.2019 09:40 Uhr,Europas größter Hafen,Rotterdam - Ready for Brexit
31.10.2019 08:22 Uhr,Forscher zu Kabinettsbeschluss,"""Symbolpolitik statt echter Prävention"""
31.10.2019 05:01 Uhr,Brexit-Diary,Die Geisterfahrt geht nach Halloween weiter
30.10.2019 18:12 Uhr,Neuwahl in Großbritannien,Wenigstens eine Entscheidung
30.10.2019 16:40 Uhr,Grenfell-Katastrophe,Feuerwehr mitverantwortlich für Tote
30.10.2019 16:06 Uhr,Zustimmung aus Dänemark,Grünes Licht für Nord Stream 2
30.10.2019 13:48 Uhr,Erklärung vor den UN,Kritik an China wegen Umgang mit Uiguren
30.10.2019 12:42 Uhr,Rechte Politiker in Delegation,EU-Abgeordnete zu Besuch in Kaschmir
30.10.2019 09:10 Uhr,Bestätigung des Gerüchts,PSA und Fiat Chrysler sprechen über Fusion
30.10.2019 07:48 Uhr,Plan gegen Rechtsextremismus,Kabinett will Waffenrecht verschärfen
30.10.2019 04:32 Uhr,Resolution,US-Kongress nennt Mord an Armeniern Genozid
30.10.2019 02:37 Uhr,Tusk und Barnier,Brüssel warnt vor Dumping und No-Deal-Brexit
30.10.2019 01:50 Uhr,Brexit,Die Neuwahl ist noch keine Lösung
30.10.2019 01:29 Uhr,Britisches Unterhaus,Johnson bekommt im Dezember seine Neuwahl
29.10.2019 22:35 Uhr,Unterhaus stimmt für Neuwahl,"""Ein ganz großer Schritt für Johnson"""
29.10.2019 21:43 Uhr,Britisches Unterhaus,Neuwahl am 12. Dezember
29.10.2019 19:57 Uhr,Vor Brexit-Abstimmung,Die Zeichen stehen auf Neuwahlen
29.10.2019 18:55 Uhr,Altersarmut bei Frauen,Warum die häusliche Pflege arm macht
29.10.2019 17:29 Uhr,Weidel-Rede,Hustenanfall statt Morddrohung?
29.10.2019 16:46 Uhr,Verschwendung von Steuern,80.000 Euro für Rechtschreibfehler
29.10.2019 15:20 Uhr,Politologin Münch,"""Der CDU droht das Schicksal der SPD"""
29.10.2019 14:35 Uhr,Wegen des Klimawandels,Die Alpen tauen auf
29.10.2019 13:55 Uhr,Brexit,Labour will für Neuwahlen stimmen
29.10.2019 12:15 Uhr,Philippinen,Mindestens sechs Tote nach Erdbeben
29.10.2019 11:50 Uhr,"""Tiny House""-Wohnprojekt","Leben auf 6,4 Quadratmetern"
