topline,headline,content
13.05.2022 22:49 Uhr,Jerusalem,Gewalt bei Beisetzung von Reporterin
13.05.2022 22:46 Uhr,Eishockey-WM in Finnland,Kanada zu stark für deutsches Team
13.05.2022 22:06 Uhr,Tech-Aktien im Aufwind,Happy-End an den Börsen
13.05.2022 21:00 Uhr,Beitritt zu Russland,Südossetien beschließt Referendum
13.05.2022 20:20 Uhr,Russische Blockade ukrainischer Häfen,Waffen gegen den drohenden Hunger?
13.05.2022 20:07 Uhr,Schriftstellervereinigung,Yücel als PEN-Präsident zurückgetreten
13.05.2022 19:44 Uhr,Protest gegen Brexit-Regeln,DUP blockiert Parlament in Nordirland
13.05.2022 19:06 Uhr,Zwischenfall bei Aachen,Verletzte bei Messerangriff in Zug
13.05.2022 18:19 Uhr,"""Luna"" darf nicht auslaufen",Weitere Luxusjacht in Hamburg festgesetzt
13.05.2022 17:50 Uhr,Umweltministerkonferenz,Länder fordern Tempolimit auf Autobahnen
13.05.2022 17:44 Uhr,Kuleba bei G7-Ministertreffen,Ukraine will mehr Waffen und Öl-Embargo
13.05.2022 17:32 Uhr,Entlastung für Autofahrer,Wie der Tankrabatt funktionieren soll
13.05.2022 17:30 Uhr,Krieg gegen die Ukraine,Große Verluste bei Weizenernte befürchtet
13.05.2022 17:28 Uhr,Nach Vorfall im Verteidigungsausschuss,Faber will auf Sprecherposten verzichten
13.05.2022 17:02 Uhr,Prämiensparverträge,Verbraucher-Klage droht Abweisung
13.05.2022 16:41 Uhr,Scholz im Verteidigungsausschuss,"Viele Worte, wenig Inhalt?"
13.05.2022 16:33 Uhr,Bundestag zu Abtreibung,Hitzige Debatte über Paragraf 219a
13.05.2022 15:56 Uhr,Coronavirus in Deutschland,Maskenpflicht in Verkehrsmitteln bleibt vorerst
13.05.2022 15:18 Uhr,NRW-Wahlkampf,Bitte recht freundlich
13.05.2022 15:08 Uhr,Militärhilfe für die Ukraine,EU gibt weitere 500 Millionen Euro
13.05.2022 15:02 Uhr,Passionsspiele in Oberammergau,Die Auferstehung nach Corona
13.05.2022 14:45 Uhr,Extremisten in Sicherheitsbehörden,Faeser will Disziplinarrecht anpassen
13.05.2022 14:36 Uhr,75-minütiges Telefonat,Scholz und Putin sprechen wieder
13.05.2022 14:32 Uhr,Aktie bricht ein,Musk setzt Twitter-Übernahme aus
13.05.2022 14:04 Uhr,Neue E-Marke Scout,VW mit neuem US-Fokus
13.05.2022 14:00 Uhr,Verdacht der Körperverletzung,Razzia bei Kinderpsychiater Winterhoff
13.05.2022 13:45 Uhr,Mutmaßliche Anschlagspläne,Essener Schüler in U-Haft
13.05.2022 13:39 Uhr,Steigende Nahrungsmittelpreise,Sind die Spekulanten schuld?
13.05.2022 12:37 Uhr,Schwedische Sicherheitsanalyse,Ein weiterer Schritt Richtung NATO?
13.05.2022 12:19 Uhr,Dino-Skelett versteigert,"12,4 Millionen Dollar für ""The Raptor"""
13.05.2022 12:14 Uhr,Scholz im Verteidigungsausschuss,"""Sehr konstruktives Gespräch"" - aber auch Kritik"
13.05.2022 11:24 Uhr,Ukraine,Unterwegs im Feindesland
13.05.2022 11:06 Uhr,Rückenwind durch T-Mobile US,Deutsche Telekom traut sich mehr zu
13.05.2022 10:51 Uhr,Nahrungsmittelkrise,Getreideimporte drastisch verteuert
13.05.2022 10:44 Uhr,Nordkorea,Weniger Raketentests wegen Corona-Krise?
13.05.2022 09:23 Uhr,Indigene in den USA,Hunderte Kinder starben in Internaten
13.05.2022 09:12 Uhr,Gesetzesänderung geplant,Lemke will Biosprit-Einsatz begrenzen
13.05.2022 09:09 Uhr,Wahl in Nordrhein-Westfalen,"Kleinere Parteien, große Rolle?"
13.05.2022 08:47 Uhr,Vor den Sommerferien,Sehr viele Anträge für Reisepässe
13.05.2022 08:29 Uhr,Ministerin in Kriegszeiten,Wie Baerbock die Außenpolitik prägt
13.05.2022 08:24 Uhr,Tschechien,Ratlos in der Rekord-Inflation
13.05.2022 08:23 Uhr,Virtuelle Hauptversammlungen,Mit Aktionären in der Videokonferenz
13.05.2022 08:21 Uhr,Öl- und Gasversorgung,Neue Regeln für die Energiesicherheit
13.05.2022 08:18 Uhr,Corona-Pandemie,Nordkorea meldet ersten Covid-19-Todesfall
13.05.2022 08:16 Uhr,Hohe Energiepreise,"Hilft eine Steuer auf ""Kriegsgewinne""?"
13.05.2022 08:07 Uhr,Strack-Zimmermann,Zwischen Shootingstar und Nervensäge
13.05.2022 07:50 Uhr,Asowstal in Mariupol,Verhandlungen über Evakuierung von Soldaten
13.05.2022 06:40 Uhr,Erstmals seit Januar,Bundesweite Inzidenz sinkt unter 500
13.05.2022 06:12 Uhr,Steuerskandal Cum-Ex,"Ein Frühstück, das Fragen aufwirft"
13.05.2022 05:22 Uhr,Lagebericht zu Sicherheitsbehörden,Mehr als 100 Fälle von Extremismus pro Jahr
13.05.2022 04:15 Uhr,Sicherheit im Weltraum,Kriegsgefahr auch im All?
13.05.2022 01:04 Uhr,Krieg gegen die Ukraine,++ Mehr als sechs Millionen Menschen geflohen ++
13.05.2022 00:00 Uhr,ARD-DeutschlandTrend,Viele Deutsche haben Kriegsangst
