topline,headline,content
30.04.2015 21:00 Uhr,Fragen und Antworten,Wer klagt gegen die App und warum?
30.04.2015 09:41 Uhr,Schweizer Nationalbank macht massives Minus,Ein Verlust von 30 Milliarden Franken
29.04.2015 16:13 Uhr,Rettungseinsatz für Flüchtlinge,Deutsche Marineschiffe ins Mittelmeer
29.04.2015 15:33 Uhr,Überraschende Zahlen,US-Wirtschaft ausgebremst
29.04.2015 11:13 Uhr,Richtlinie der Europäischen Union,Blutspende-Verbot für Schwule
28.04.2015 17:49 Uhr,Verhandlungen über Schuldenabbau,Athen mit dem Rücken zur Wand
28.04.2015 14:58 Uhr,EU-weiter Kampf gegen tödliche Autounfälle,Notrufsystem eCall wird Pflicht
27.04.2015 16:48 Uhr,Tsipras zieht personelle Konsequenzen,Neue griechische Verhandler - neuer Stil?
27.04.2015 10:56 Uhr,Deutsche Bank verordnet sich Schrumpfkur,Mit dem Rotstift in die Zukunft
26.04.2015 08:30 Uhr,Weltspiegel-Reportage aus Mayotte,Frankreichs vergessene Kinder
25.04.2015 05:41 Uhr,Griechischen Parlament billigt Finanz-Dekret,Athen greift in Kassen der Kommunen
25.04.2015 00:25 Uhr,Aufsichtsrat beschließt Konzernumbau,Deutsche Bank stößt Postbank ab
24.04.2015 18:15 Uhr,Treffen der Euro-Finanzminister,Ruppig in Riga
24.04.2015 16:47 Uhr,EU erlaubt Einfuhr und Vertrieb,Grünes Licht für genveränderte Nelken
24.04.2015 13:53 Uhr,Treffen der Euro-Finanzminister zu Griechenland,Eurogruppen-Chef erhöht den Druck
24.04.2015 08:31 Uhr,Genozid-Gedenken in Armenien,Gefangen in der Vergangenheit
24.04.2015 04:57 Uhr,Tarifkonflikt zwischen Bahn und GDL,Streik Nummer sieben geht zu Ende
24.04.2015 04:46 Uhr,Zukunft der Deutschen Bank,"""Bei Abspaltung im Prinzip tot"""
24.04.2015 03:03 Uhr,EU-Sondergipfel zur Flüchtlingspolitik,"Gelder verdreifacht, Streitpunkte vertagt"
24.04.2015 00:00 Uhr,DeutschlandTrend im ARD-Morgenmagazin,Jeder Zweite für mehr Flüchtlinge
23.04.2015 19:15 Uhr,100. Jahrestag der Massaker,Das armenische Trauma
23.04.2015 19:15 Uhr,100. Jahrestag des Genozids an den Armeniern,Vom türkischen Umgang mit dem Völkermord
23.04.2015 18:37 Uhr,Interview mit Bundeswehrverbandschef Wüstner,"""Das G36 ist unser geringstes Problem"""
23.04.2015 14:51 Uhr,Vergleich im Libor-Skandal,Deutsche Bank zahlt Rekordstrafe
23.04.2015 10:44 Uhr,Folgen der Finanzkrise,Bund spart kräftig dank niedriger Zinsen
23.04.2015 01:14 Uhr,Steuereinnahmen erneut gestiegen,"4,7 Prozent mehr"
22.04.2015 21:02 Uhr,Treffen der Euro-Finanzminister,Keine Liste aus Athen
22.04.2015 14:37 Uhr,Wegen Geschäftspraktiken in Osteuropa,EU droht Gazprom mit Milliardenstrafe
22.04.2015 11:58 Uhr,Konjunkturprognose der Bundesregierung,Noch bessere Aussichten
22.04.2015 00:31 Uhr,Merkels Maßnahmenpaket,Flüchtlingspolitik im Dreiklang
21.04.2015 18:49 Uhr,Italiens Vorgehen gegen Schleuserbanden,"""Die Sklavenhändler unserer Tage"""
21.04.2015 17:25 Uhr,Schuldenstreit in Griechenland,Eurostaaten verzichten auf April-Frist
21.04.2015 15:06 Uhr,Interview mit UNHCR-Kommissar,"""Ganz klar ein Weckruf für Europa"""
21.04.2015 13:07 Uhr,Handelsschiffe retten Flüchtlinge,"""Darauf kann man sich nicht vorbereiten"""
21.04.2015 12:27 Uhr,Eurostat-Daten für 2014,Griechenland senkt Neuverschuldung
21.04.2015 12:04 Uhr,Debatte um EU-Flüchtlingspolitik,Helfen - aber wie?
21.04.2015 11:59 Uhr,Prozess gegen SS-Mann in Lüneburg,Warum nicht schon früher?
21.04.2015 08:36 Uhr,Einwanderung aus Lateinamerika,Wie die USA mit Flüchtlingen umgehen
21.04.2015 05:50 Uhr,"Nachrichtenseite ""Politico"" startet in Brüssel",US-Erfolgsportal jetzt auch in Europa
21.04.2015 05:08 Uhr,Tarifkonflikt mit Deutscher Bahn,Lokführerstreik beginnt im Güterverkehr
21.04.2015 04:21 Uhr,Zehn-Punkte-Plan zur Flüchtlingspolitik,EU will Schlepper-Boote zerstören
21.04.2015 03:25 Uhr,Nach Schiffskatastrophe vor Libyen,Mutmaßliche Schleuser festgenommen
