topline,headline,content
31.01.2019 23:59 Uhr,Archiv,EU-Nachrichten Januar 2019
31.01.2019 15:00 Uhr,Europäisches Parlament,Härtere Regeln für mehr Transparenz
31.01.2019 12:56 Uhr,Venezolanischer Interimspräsident,EU-Parlament erkennt Guaidó an
31.01.2019 10:39 Uhr,Missbrauch auf Campingplatz,"""Politik muss neue Prioritäten setzen"""
31.01.2019 10:32 Uhr,Gerüchte über Vorfälle an Schulen,Polizei warnt vor Panikmache
31.01.2019 06:01 Uhr,Prozess in Polen,Chat belastet Ochsenreiter
31.01.2019 06:00 Uhr,Europas Handel mit dem Iran,Mit INSTEX gegen US-Sanktionen
30.01.2019 19:29 Uhr,Brexit-Sackgasse,Beziehungstechnisch alles möglich
30.01.2019 18:08 Uhr,Religiöse Symbole im Job,Kopftuchverbot wird Fall für den EuGH
30.01.2019 14:21 Uhr,Nach Unterhaus-Abstimmung,Warum es beim Brexit nicht vorangeht
30.01.2019 13:25 Uhr,Ringen um Brexit-Deal,Das Prinzip Hoffnung
30.01.2019 12:05 Uhr,Geplante Grundgesetzänderung,Das sind die Knackpunkte beim Digitalpakt
30.01.2019 08:23 Uhr,Abstimmung im Unterhaus,Parlament will Irland-Frage nachverhandeln
30.01.2019 07:19 Uhr,Druck auf Interimspräsidenten,Guaidó darf Venezuela nicht verlassen
30.01.2019 05:54 Uhr,Brexit-Verhandlungen,Nur May kann Chaos nun verhindern
30.01.2019 03:07 Uhr,Brexit-Nachverhandlungen,Die EU bleibt beim Nein
29.01.2019 16:23 Uhr,Jahresbericht,"""Bürokratiemonster Bundeswehr"""
29.01.2019 13:11 Uhr,BGH urteilt zur Organspende,Ärzte haften für schlechte Aufklärung
29.01.2019 09:40 Uhr,Anglizismus des Jahres 2018,"Ausgezeichnetes ""Gendersternchen"""
29.01.2019 08:58 Uhr,Konflikt mit Venezuela,US-Sanktionen gegen Ölkonzern
29.01.2019 04:34 Uhr,Abstimmungen im Unterhaus,Brexit-Kurs soll neu justiert werden
29.01.2019 02:51 Uhr,Gründung einer Handelsplattform,Europas Plan gegen Iran-Sanktionen
29.01.2019 01:01 Uhr,Chinesischer Tech-Konzern,US-Justiz klagt Huawei an
28.01.2019 23:19 Uhr,"""State of the Union""",Trump hat einen Termin für seine Rede
28.01.2019 18:33 Uhr,No-Deal-Notfallpläne,Unternehmen flüchten vor dem Brexit
28.01.2019 18:17 Uhr,Folgen eines harten Brexits,Womit müssen Reisende rechnen?
28.01.2019 17:06 Uhr,Kohlekompromiss,"""Damit ist es nicht getan"""
27.01.2019 21:28 Uhr,#kurzerklärt,"Wann ist ""Israel-Kritik"" antisemitisch?"
27.01.2019 21:00 Uhr,Frankreich,"""Rotschals"" demonstrieren gegen Gewalt"
27.01.2019 20:19 Uhr,Europaparteitag der FDP,Mit Beer in den Europawahlkampf
27.01.2019 10:58 Uhr,Europaparteitag der FDP,Auf dem Weg zum Bundesstaat Europa
27.01.2019 02:51 Uhr,INF-Abkommen vor dem Aus,Angst vor einem neuen Wettrüsten
26.01.2019 12:15 Uhr,Plan der Kohlekommission,Milliarden für den Ausstieg
25.01.2019 15:53 Uhr,Russland-Ermittlungen,Langjähriger Trump-Berater festgenommen
25.01.2019 14:48 Uhr,Auch Meuthen profitierte,AfD-Spendenaffäre weitet sich aus
25.01.2019 12:29 Uhr,Befragung von Flüchtlingen,"""Sehr guter Fortschritt am Arbeitsmarkt"""
25.01.2019 11:40 Uhr,Queen zu Brexit,Königlich dezente Einmischung
25.01.2019 07:04 Uhr,INF-Vertrag vor dem Aus,Weniger Sicherheit für Europa
