topline,headline,content
05.11.2021 22:13 Uhr,Corona-Pandemie,Österreich führt landesweit 2G ein
05.11.2021 21:58 Uhr,Coronavirus-Pandemie,++ Dänen warnen vor Klinik-Überlastung ++
05.11.2021 21:27 Uhr,Rekorde auf breiter Front,Jobdaten beflügeln die US-Börsen
05.11.2021 21:01 Uhr,Mecklenburg-Vorpommern,SPD und Linke über Koalitionsvertrag einig
05.11.2021 20:56 Uhr,Intensivmediziner Janssens,"""In ganz München sind noch 20 Betten frei"""
05.11.2021 19:43 Uhr,Proteste bei Klimakonferenz,Die Aktivisten brauchen einen langen Atem
05.11.2021 18:57 Uhr,Thunberg bei Klimaprotest,"""Dies ist jetzt ein Greenwashing-Festival"""
05.11.2021 18:54 Uhr,Gesundheitsministerkonferenz,"Boostern, testen, 2G  - aber kein Lockdown"
05.11.2021 17:50 Uhr,Holocaust-Überlebende Friedländer wird 100,"""Es darf nie wieder geschehen"""
05.11.2021 17:02 Uhr,Verzicht auf Digitalministerium,Internetbranche kritisiert Ampel-Pläne
05.11.2021 16:56 Uhr,Unionsstaat Russland-Belarus,Papier ist geduldig
05.11.2021 16:35 Uhr,Studie zu Waffeneinsatz,Deutsche Motoren in russischen Drohnen
05.11.2021 16:11 Uhr,1000 Gerettete an Bord,Rettungsschiffe suchen Hafen im Mittelmeer
05.11.2021 15:31 Uhr,Neue Regeln,Was sich für Mieter bei den Heizkosten ändert
05.11.2021 15:16 Uhr,Schienenverkehr,Kontroverse um Aufspaltung der Bahn
05.11.2021 14:59 Uhr,Botschaft in Berlin,Russischer Diplomat tot aufgefunden
05.11.2021 14:52 Uhr,531.000 neue Jobs im Oktober,Aufschwung am US-Arbeitsmarkt
05.11.2021 14:46 Uhr,Proteste bei der Klimakonferenz,"""Das ist nicht genug"""
05.11.2021 14:36 Uhr,Corona-Medikament,Pfizer meldet hohe Wirksamkeit
05.11.2021 14:12 Uhr,Gesundheitsministerkonferenz,Booster für alle und Testpflicht in Heimen
05.11.2021 13:12 Uhr,Vorschlag der Monopolkommission,"Bahn-Zerschlagung für EVG ""eine rote Linie"""
05.11.2021 13:05 Uhr,Tschechiens Präsident,Zeman kündigt rasche Regierungsbildung an
05.11.2021 12:49 Uhr,Nach Militärputsch im Sudan,Ein Funken Hoffnung auf Diplomatie
05.11.2021 12:00 Uhr,Ehemaliger Sportschau-Moderator,Holger Obermann ist tot
05.11.2021 11:32 Uhr,Diskussion über neue Strategie,Corona-Tests rücken wieder in den Fokus
05.11.2021 11:05 Uhr,Vorstandsvergütung,DAX-Chefinnen verdienen mehr als Männer
05.11.2021 11:03 Uhr,Deutschland und Japan,Gemeinsames Manöver im Pazifik
05.11.2021 10:58 Uhr,Kryptowährungen vs. Gold,Taugt Bitcoin als Inflationsschutz?
05.11.2021 10:54 Uhr,Indonesische Insel Java,Tote und Vermisste nach Unwettern
05.11.2021 09:58 Uhr,Impfstoffforscher-Ehrung,Boost für die deutsche Biotech-Branche?
05.11.2021 09:57 Uhr,Baerbock zu Koalitionsverhandlungen,"""Wir sind noch nicht so weit"""
05.11.2021 09:37 Uhr,Einfluss auf Politik,Wie viel Macht haben Lobbygruppen?
05.11.2021 09:16 Uhr,Fitnessgeräte-Hersteller,Corona-Boom ist für Peloton vorbei
05.11.2021 08:51 Uhr,"""Periodischer Sicherheitsbericht""",Kriminalität in Deutschland rückläufig
05.11.2021 08:34 Uhr,Schienenverkehr,Monopolkommission für Aufspaltung der Bahn
05.11.2021 08:31 Uhr,Neues ABBA-Album,"""Voyage"" - nach 40 Jahren"
05.11.2021 08:23 Uhr,Verkehrswende,Radikale Wege im Nahverkehr gefordert
05.11.2021 07:11 Uhr,Höchststand bei Neuinfektionen,Inzidenz höher als im Frühjahr
05.11.2021 06:00 Uhr,Russische Propaganda,Ein Virus des Misstrauens
05.11.2021 03:58 Uhr,Pakistans militante Islamisten,Beflügelt von den Taliban
05.11.2021 03:53 Uhr,Umstrittene Wahlrechtsreform,US-Justizministerium verklagt Texas
05.11.2021 02:47 Uhr,"""Let's go Brandon""",Rätselhafter neuer Schlachtruf der Trump-Fans
05.11.2021 01:24 Uhr,Präsident ruft Neuwahlen aus,Portugal droht eine politische Krise
