topline,headline,content
04.11.2021 22:51 Uhr,Europa League,Leverkusen überzeugt gegen Betis Sevilla
04.11.2021 22:19 Uhr,Gescheiterter Haushaltsentwurf,Vorgezogene Parlamentswahl in Portugal
04.11.2021 22:18 Uhr,Europa League,Frankfurt feiert Last-Minute-Sieg in Piräus
04.11.2021 22:12 Uhr,Coronavirus-Pandemie,++ 18 Corona-Fälle beim SV Sandhausen  ++
04.11.2021 22:05 Uhr,Notfalls per Bundesgesetz,Spahn für Testpflicht in Pflegeheimen
04.11.2021 21:54 Uhr,RKI zur Corona-Lage,"Risiko für Ungeimpfte inzwischen ""sehr hoch"""
04.11.2021 21:34 Uhr,Nasdaq nicht zu bremsen,Die Rekordjagd geht weiter
04.11.2021 20:51 Uhr,Wegen schlechter Wetterbedingungen,Flug zur ISS erneut verschoben
04.11.2021 19:39 Uhr,UN-Klimagipfel,Was taugen die Pläne zum Kohleausstieg?
04.11.2021 19:31 Uhr,Seenotrettung im Mittelmeer,"""Sea-Eye 4"" bringt 800 Menschen nach Lampedusa"
04.11.2021 18:57 Uhr,SPD-Chefin Esken,Als Parteivorsitzende ist sie angekommen
04.11.2021 18:43 Uhr,Hochwasserschutz in Venedig,Gummistiefel nur auf dem Markusplatz
04.11.2021 18:27 Uhr,Gletscherschmelze in Italien,Fast nur noch graues Eis mit Dreck
04.11.2021 18:16 Uhr,Tapering der Notenbanken,In Zeitlupe zurück zu Normalzinsen
04.11.2021 18:13 Uhr,UN-Report,Ärmere Länder brauchen weitere Klimahilfen
04.11.2021 18:00 Uhr,Maskenaffäre,"""Schützt Dich und mich. Lg Jens"""
04.11.2021 18:00 Uhr,ARD-DeutschlandTrend,Mehrheit der Deutschen befürwortet die Impfpflicht
04.11.2021 17:47 Uhr,Millionen Arbeitnehmer betroffen,USA verschärfen Impf- und Testpflichten
04.11.2021 17:08 Uhr,Gesundheitsministerkonferenz,Holetschek fordert Booster-Kampagne
04.11.2021 17:04 Uhr,Merkel und die Geheimdienste,Auf Sicherheitsabstand
04.11.2021 17:00 Uhr,Streit über Standort Wolfsburg,Schlagabtausch bei VW
04.11.2021 16:57 Uhr,Verschwörungsmythen,Falschnachrichten für den Volkszorn
04.11.2021 16:56 Uhr,Schwedische Sozialdemokraten,Finanzministerin Andersson wird Parteichefin
04.11.2021 16:34 Uhr,SPD-Generalsekretär Klingbeil,"Einer, der gewinnen kann"
04.11.2021 16:00 Uhr,Gutachten zu Daimler,Acht unzulässige Abschalteinrichtungen?
04.11.2021 15:49 Uhr,Erneute Kandidatur,Esken will SPD-Chefin bleiben
04.11.2021 15:41 Uhr,Kohleausstieg bis 2030?,Klima oder Jobs - die Krux mit der Kohle
04.11.2021 15:41 Uhr,Einschätzung von Staatsanwaltschaften,Fälschung von Impfzertifikaten doch strafbar
04.11.2021 15:14 Uhr,Grüne unter Druck,Klimaschutz oder nix
04.11.2021 14:48 Uhr,Zehn Jahre Selbstenttarnung des NSU,Die Aufarbeitung muss weitergehen
04.11.2021 14:39 Uhr,Initiative in Mexiko,Ein Kollektiv zum Schutz der Mangroven
04.11.2021 14:30 Uhr,Neue Studie,Vier von zehn Politikerinnen mit Sexismus-Erfahrungen
04.11.2021 14:17 Uhr,Einigung auf Booster-Impfung,Auffrischung für vollständig Geimpfte
04.11.2021 14:09 Uhr,Solinger Kindermorde,Mutter zu lebenslanger Haft verurteilt
04.11.2021 14:02 Uhr,Probleme mit Switch-Produktion,Nintendo kann nicht genug Konsolen liefern
04.11.2021 13:58 Uhr,Weniger Impfdosen,Moderna kappt Prognose
04.11.2021 13:53 Uhr,Koalitionsverhandlungen in MV,Der neue Prima-Klima-Club?
04.11.2021 13:15 Uhr,BGH-Urteil,Geldstrafen wegen störender Fans zulässig
04.11.2021 13:12 Uhr,Statistisches Bundesamt,Fast fünf Prozent mehr Todesfälle 2020
04.11.2021 13:04 Uhr,"""Squid Game""",Kein Kinderspiel
04.11.2021 12:36 Uhr,ING erhebt Gebühr,Jetzt kostet auch die Girocard Geld
04.11.2021 12:22 Uhr,Aufarbeitung der NSU-Mordserie,"""Ein Versagen der Behörden"""
04.11.2021 12:12 Uhr,Pfizer-Studie,Wie schwer wiegen die Vorwürfe?
04.11.2021 12:08 Uhr,Fischerei-Streit,Verhandeln statt festsetzen
04.11.2021 12:05 Uhr,Umweltbundesamt,"""Verkehr steuert in falsche Richtung"""
04.11.2021 11:50 Uhr,Erster Besuch,EU-Delegation sichert Taiwan Unterstützung zu
04.11.2021 11:23 Uhr,Flüchtlinge auf Ärmelkanal,400 Migranten aus Seenot gerettet
04.11.2021 11:11 Uhr,Fehlende Vorprodukte,Mehr Industriearbeiter in Kurzarbeit
04.11.2021 11:04 Uhr,Podcast,Kohleausstieg 2030? Was dann?
04.11.2021 10:53 Uhr,Methan-Einigung auf Klimagipfel,Müssen Milch und Fleisch teurer werden?
04.11.2021 10:26 Uhr,Corona in der Slowakei,Hilf- und ratlos in die nächste Welle
04.11.2021 10:10 Uhr,Champions League,Dortmund verliert in Unterzahl gegen Ajax
04.11.2021 09:38 Uhr,Zahlen im zweiten Quartal,Commerzbank macht wieder Gewinn
04.11.2021 09:17 Uhr,Qualcomm-Prognose,5G-Smartphones auf dem Vormarsch
04.11.2021 09:10 Uhr,Außenamt zur Lage in Afghanistan,"Unterdrückung, Tod und Verfolgung"
04.11.2021 08:50 Uhr,Israel,Bauen für Stabilität in Umm al-Fahm
04.11.2021 07:52 Uhr,Neuwahl abgewendet,Israels Parlament stimmt Haushalt zu
04.11.2021 06:58 Uhr,Knapp 34.000 Corona-Fälle,Höchststand bei Neuinfektionen gemeldet
04.11.2021 06:00 Uhr,Streit über Zukunft von VW,Krisensitzung in Wolfsburg
04.11.2021 06:00 Uhr,Corona-Pandemie,Gibt es ein generelles Impfversagen?
04.11.2021 04:57 Uhr,Nach Wahlen in den USA,Biden und seine Demokraten unter Druck
04.11.2021 03:55 Uhr,Gesundheitsminister Spahn,Von wegen geschäftsführend
04.11.2021 03:20 Uhr,Verbrechen gegen die Menschlichkeit,Strafgerichtshof ermittelt gegen Venezuela
04.11.2021 02:49 Uhr,10 Jahre Selbstenttarnung des NSU,Der Rechtsstaat leidet
04.11.2021 01:51 Uhr,Corona-Impfungen für Kinder,Die richtige Entscheidung
