topline,headline,content
29.01.2022 23:07 Uhr,Coronavirus-Pandemie,++ Neuinfektionen in Großbritannien rückläufig ++
29.01.2022 21:59 Uhr,Neues Spitzenduo der Grünen,Kein leichtes Erbe
29.01.2022 20:48 Uhr,Italien,Mattarella als Präsident wiedergewählt
29.01.2022 20:14 Uhr,Tausende Flüge gestrichen,Heftiger Schneesturm fegt über US-Ostküste
29.01.2022 20:07 Uhr,Bitcoin-Boom im Libanon,Die Verlockung der lautlosen Macht
29.01.2022 17:59 Uhr,Digitaler Parteitag,Lang und Nouripour sind neue Grünen-Doppelspitze
29.01.2022 17:05 Uhr,Präsidentenwahl in Italien,Mattarella will es richten
29.01.2022 16:10 Uhr,"""Partygate""",Machtkampf bei den Tories hat begonnen
29.01.2022 15:17 Uhr,Werbeversprechen der Firmen,Die große Lebensmittellüge
29.01.2022 13:57 Uhr,Wunsch der Regierung,Mattarella soll Italiens Präsident bleiben
29.01.2022 13:15 Uhr,Corona-Maßnahmen,Österreich lockert stufenweise
29.01.2022 12:30 Uhr,Tennis,Barty gewinnt die Australian Open
29.01.2022 11:26 Uhr,Juristisch umstritten,Polizeieinsätze filmen - ist das erlaubt?
29.01.2022 10:58 Uhr,Aus für EEG-Umlage gefordert,"""Wir brauchen dringend Entlastung"""
29.01.2022 09:21 Uhr,Öffentliche Vergabeverfahren,Deutsche Masken meist chancenlos
29.01.2022 08:55 Uhr,Corona-Hilfen,Habeck stellt Verlängerung in Aussicht
29.01.2022 08:44 Uhr,Grünen-Parteitag,Doppelter Abschied und doppelte Wahl
29.01.2022 08:07 Uhr,Schulen und Kitas,Stresstest Omikron
29.01.2022 07:34 Uhr,Corona-Pandemie in Deutschland,"Sieben-Tage-Inzidenz steigt auf 1127,7"
29.01.2022 05:05 Uhr,Zum 1. Oktober,Minijob-Grenze soll auf 520 Euro steigen
29.01.2022 03:34 Uhr,Gewalt in New York,Adams' Kampf gegen die Waffen
29.01.2022 03:34 Uhr,Vincent Bolloré,Frankreichs mächtiger Medienmogul
29.01.2022 01:40 Uhr,AfD-Reaktionen auf Meuthen-Austritt,"""Immer dieses Rechts-Gedöns"""
29.01.2022 01:36 Uhr,Ukraine-Konflikt,Biden will weitere US-Truppen schicken
