topline,headline,content
21.01.2022 22:59 Uhr,Fußball-Bundesliga,Arminia Bielefeld schockt Eintracht Frankfurt
21.01.2022 22:58 Uhr,Attacke auf ein Gefängnis,Mehr als 70 Tote durch Luftangriff im Jemen
21.01.2022 22:20 Uhr,Wall Street im Abwärtstrend,Der Ausverkauf geht weiter
21.01.2022 22:00 Uhr,Handball-EM,Deutschland verliert gegen Norwegen
21.01.2022 21:57 Uhr,Coronavirus-Pandemie,++ Irland hebt fast alle Corona-Regeln auf ++
21.01.2022 20:47 Uhr,Syrien und Irak,Viele Tote bei IS-Angriffen
21.01.2022 20:42 Uhr,Grenze zwischen Polen und Belarus,Flüchtlingssituation weiter angespannt
21.01.2022 19:20 Uhr,Ukraine-Konflikt,"Russland - viele Gespräche, wenig Entspannung"
21.01.2022 18:39 Uhr,Erste Klausurtagung des Kabinetts,"""Fahrt aufnehmen"" bei Zukunftsprojekten"
21.01.2022 17:37 Uhr,Nach Forderungen Russlands,Rumänien will Verstärkung statt NATO-Abzug
21.01.2022 17:36 Uhr,Omikron-Explosion,Droht jetzt eine Rezession?
21.01.2022 17:26 Uhr,Ehemalige Bundeskanzlerin,Merkel verzichtet auf CDU-Ehrenvorsitz
21.01.2022 17:25 Uhr,Umgang mit Omikron-Variante,Politik sucht Strategie
21.01.2022 17:21 Uhr,Treffen Blinken-Lawrow,"""Russland ist zur Geopolitik zurückgekehrt"""
21.01.2022 16:31 Uhr,Überfälle auf US-Güterzüge,Wilder Westen 2.0
21.01.2022 15:56 Uhr,IMK-Studie,Inflation trifft besonders die Mittelschicht
21.01.2022 15:53 Uhr,"Aus Reihen von SPD, Grünen und FDP",Abgeordnete mit Vorstoß für Impfpflicht
21.01.2022 15:49 Uhr,Hohe Energiepreise,Früheres Aus für EEG-Umlage im Gespräch
21.01.2022 15:36 Uhr,Autonomes Fahren,Was Mercedes anders macht als Tesla
21.01.2022 15:06 Uhr,Treffen zu Ukraine-Konflikt,"""Offenes"" Gespräch und eine Ankündigung"
21.01.2022 15:00 Uhr,Coronavirus,155 Länder als Hochrisikogebiete eingestuft
21.01.2022 14:46 Uhr,Airbus und Qatar-Airways,Lackschaden-Streit eskaliert
21.01.2022 14:42 Uhr,Karagiannidis zu Omikron,"""Ein milderer Verlauf - aber nicht mild"""
21.01.2022 13:45 Uhr,Australian Open,Zverev erreicht souverän das Achtelfinale
21.01.2022 13:40 Uhr,Afghanistan,EU öffnet offizielle Vertretung in Kabul
21.01.2022 13:13 Uhr,Missbrauch in katholischer Kirche,"""Die Politik ist bisher zu zurückhaltend"""
21.01.2022 13:12 Uhr,Siemens Gamesa senkt Prognose,Getrübte Stimmung in der Windkraftbranche
21.01.2022 12:52 Uhr,SPD-Fraktion,Suche nach dem Impfpflicht-Ausweg
21.01.2022 12:41 Uhr,Präsidentenwahl in Italien,"""Sexismus als politische Waffe"""
21.01.2022 11:47 Uhr,Treffen zur Ukraine-Krise,"Lawrow fordert, Blinken warnt"
21.01.2022 11:34 Uhr,Vor Parteitag,Das große Drängeln in der CDU
21.01.2022 11:16 Uhr,Folge der Pandemie,Datenverkehr nimmt stark zu
21.01.2022 10:44 Uhr,Umgang mit Gemüse,Umweltbundesamt kritisiert Handelsketten
21.01.2022 10:32 Uhr,Bundesregierung und Olympische Spiele,Zeit für eine Entscheidung
21.01.2022 10:24 Uhr,Weltuntergangsuhr,"Die ""Doomsday Clock"" steht still"
21.01.2022 10:13 Uhr,Konflikt mit KFC,Fritten-Streit in Kenia vor dem Ende
21.01.2022 09:46 Uhr,Trauer um US-Sänger,Meat Loaf mit 74 Jahren gestorben
21.01.2022 09:29 Uhr,Streit über Taxonomie,Klimaneutral - aber mit welcher Energie?
21.01.2022 09:01 Uhr,Nur noch wenig Wachstum,Ende des Netflix-Booms lässt Aktie abstürzen
21.01.2022 08:56 Uhr,Corona-Pandemie,Inzidenz überschreitet 700
21.01.2022 08:55 Uhr,Studie über Massenmobilisierung,Protest wird professioneller
21.01.2022 08:23 Uhr,Kabinettsklausur der Ampel,Kanzleramt statt Schloss
21.01.2022 08:02 Uhr,Mit Sprengstoff beladener Lkw,Mindestens 17 Tote bei Explosion in Ghana
21.01.2022 07:48 Uhr,Brasilianische Samba-Ikone,Elza Soares ist tot
21.01.2022 07:22 Uhr,Missbrauch in katholischer Kirche,Staatsanwaltschaft prüft 42 Fälle
21.01.2022 07:06 Uhr,Vereinte Nationen,Resolution gegen Holocaust-Leugnung
21.01.2022 06:58 Uhr,US-Außenminister in Berlin,Diplomatie in Millimeter-Bewegungen
21.01.2022 06:42 Uhr,Laschet und die CDU,Gescheitert mit Anstand
21.01.2022 06:00 Uhr,Gasversorgung,Wer könnte Russlands Lücke füllen?
21.01.2022 06:00 Uhr,Neue Typen politischer Straftäter,Gefährder ohne Kategorie?
21.01.2022 05:19 Uhr,Smog,Dicke Luft in Polens Städten
21.01.2022 05:18 Uhr,US-Studie,Pandemie-Babys entwickeln sich langsamer
21.01.2022 04:41 Uhr,Coronavirus,Warum die Ampel an der Impfpflicht festhält
21.01.2022 03:25 Uhr,Nach erzwungener Landung,USA beschuldigen vier Belarusen der Luftpiraterie
