topline,headline,content
26.12.2021 22:16 Uhr,Coronavirus-Pandemie,++ Israel testet Wirkung zweiter Booster-Impfung ++
26.12.2021 19:00 Uhr,Anordnung der Taliban,Hijab-Zwang und Musikverbot im Auto
26.12.2021 16:56 Uhr,Tourismus in Thailand,Traumstrand erfindet sich neu
26.12.2021 16:10 Uhr,Israels Pläne,Besiedlung in Golanhöhen verdoppeln
26.12.2021 15:05 Uhr,Vor Jahresende,Ziel von 30 Millionen Impfungen erreicht
26.12.2021 15:01 Uhr,Dürre in Afrika,Eine lebensbedrohliche Trockenheit
26.12.2021 14:54 Uhr,Afghanistan,Taliban lösen Wahlkommission auf
26.12.2021 14:16 Uhr,Libysche Küste,Viele Migranten sterben bei Bootsunglück
26.12.2021 13:32 Uhr,Omikron-Variante,Einzelhandel fürchtet um Innenstädte
26.12.2021 12:24 Uhr,Deutsche Rüstungsexporte,Baerbock dringt auf schärfere Kontrolle
26.12.2021 12:22 Uhr,Desmond Tutu gestorben,"Trauer um das ""Gewissen Südafrikas"""
26.12.2021 11:35 Uhr,Drei AKW gehen vom Netz,Mit Energie zum Atomausstieg
26.12.2021 11:13 Uhr,Studie,Viele Alkoholkranke im Norden und Osten
26.12.2021 10:58 Uhr,Pläne für Cannabis-Legalisierung,Die grüne Vorfreude der Landwirte
26.12.2021 09:38 Uhr,"""Dog Phone""",Wenn der Hund kurz durchruft
26.12.2021 09:23 Uhr,Zahlen für den Verkehrssektor,CO2-Ausstoß überraschend im Rahmen
26.12.2021 09:14 Uhr,Im Alter von 90 Jahren,Nobelpreisträger Desmond Tutu gestorben
26.12.2021 09:00 Uhr,Schweiz und EU,Ein Hauch von Brexit
26.12.2021 08:40 Uhr,Lehrerverbände zu Corona-Pandemie,"""Kein Präsenzunterricht um jeden Preis"""
26.12.2021 04:50 Uhr,Minister Özdemir,Im Zick-Zack-Kurs ins Kabinett
26.12.2021 04:42 Uhr,Vorgaben für Fertigprodukte,Özdemir will gesündere Ernährung fördern
26.12.2021 01:21 Uhr,Corona-Pandemie,Bundesregierung verschiebt Impfziel
