topline,headline,content
18.04.2022 22:35 Uhr,Ukrainische Präsident Selenskyj,"""Schlacht von Donbass"" hat begonnen"
18.04.2022 19:32 Uhr,Krieg gegen die Ukraine,"Kämpfe in Luhansk, Sorgen um Zivilisten in Mariupol"
18.04.2022 19:00 Uhr,Russischer Diplomat in Berlin,Der umtriebige Herr B.
18.04.2022 18:24 Uhr,Abschluss der Ostermärsche,Positive Bilanz - und Kritik
18.04.2022 17:31 Uhr,Sanktionen gegen Russland,Jobs in Gefahr - Reserven schwinden
18.04.2022 16:58 Uhr,Greenpeace-Studie,Zwölf Milliarden Euro mehr für russische Energie?
18.04.2022 16:06 Uhr,Offensive im Nordirak,Türkei greift PKK-Stellungen an
18.04.2022 15:15 Uhr,Koran-Verbrennung in Schweden,Dutzende Verletzte bei Krawallen
18.04.2022 14:40 Uhr,Getreideverbrauch in Deutschland,Trog oder Teller?
18.04.2022 14:24 Uhr,Opiumverbot in Afghanistan,Taliban hoffen auf internationale Anerkennung
18.04.2022 14:09 Uhr,Ukraine-Krieg,Videos mit Bitten um Gefangenenaustausch
18.04.2022 12:56 Uhr,Bundesärztekammer,1100 Ärzte melden sich für Ukraine-Hilfe
18.04.2022 11:55 Uhr,125 Jahre Boston Marathon,Die Legende lebt weiter
18.04.2022 11:06 Uhr,Regierungskrise in Israel,Arabische Partei droht mit Koalitionsbruch
18.04.2022 10:13 Uhr,Krieg gegen die Ukraine,Tote bei Raketenangriffen auf Lwiw
18.04.2022 09:50 Uhr,Erstes Quartal 2022,Chinas Wirtschaft wächst stärker als erwartet
18.04.2022 08:56 Uhr,Krieg gegen die Ukraine,++ Medwedjew warnt Europäer vor Pleite ++
18.04.2022 06:37 Uhr,Tafeln kommen an Grenze,"""So geht das nicht weiter"""
18.04.2022 05:21 Uhr,Corona-Pandemie,"Inzidenz sinkt weiter auf 808,8"
18.04.2022 04:54 Uhr,Pläne der Bundesregierung,Wohnungsbauziel wird wohl verfehlt
18.04.2022 04:30 Uhr,Russische Offensive in Mariupol,Offenbar auch viele Zivilisten im Stahlwerk
18.04.2022 03:48 Uhr,Erstmals seit Lockdown,Drei Corona-Todesfälle in Shanghai
18.04.2022 03:21 Uhr,Krieg gegen die Ukraine,Selenskyj kritisiert zähe Waffenlieferungen
