topline,headline,content
31.10.2013 18:13 Uhr,Fragen und Antworten zur Pkw-Maut,"Wer zahlt, wer profitiert?"
31.10.2013 18:10 Uhr,Pkw-Maut,CSU fordert Kursänderung von SPD
31.10.2013 15:46 Uhr,EU-Kommission zu Pkw-Maut,Grünes Licht nur bei konkretem Plan
31.10.2013 11:44 Uhr,Rückenwind für Seehofer,EU-Kommissar stützt CSU-Maut-Pläne
31.10.2013 01:05 Uhr,Delegationen in Washington,EU sieht weiteren Klärungsbedarf
30.10.2013 12:34 Uhr,Aufschwung im Oktober,Arbeitslosenzahl sinkt auf Jahrestief
29.10.2013 14:58 Uhr,Verwicklung in Libor-Skandal,Rabobank muss Millionenstrafe zahlen
29.10.2013 08:33 Uhr,Diskussion über gesetzlichen Mindestlohn,Gerecht oder gefährlich?
28.10.2013 12:40 Uhr,Interview mit Journalist Greenwald,"""Ungeheure Vorteile durch Spionage"""
27.10.2013 05:43 Uhr,Wahl zur Nachfolge von Präsident Saakaschwili,Alles ruhig - das wäre nicht Georgien
26.10.2013 07:21 Uhr,Neue Touristenpolizei in Seoul vorgestellt,Patrouillieren wie Psy
25.10.2013 19:04 Uhr,Abkommen mit USA und anderen Geheimdiensten,"Frankreichs Geheimvertrag mit ""Five Eyes"""
25.10.2013 17:49 Uhr,Fragen und Antworten zur Abhöraffäre,Wer darf wann spionieren?
25.10.2013 16:40 Uhr,EU-Gipfel berät über Flüchtlingspolitik,Alles beim Alten
25.10.2013 15:04 Uhr,Hochrangige Delegation reist nach Washington,Europa hat viele Fragen an die USA
25.10.2013 00:14 Uhr,DeutschlandTrend im ARD-Morgenmagazin,"SPD legt zu, Union verliert"
24.10.2013 21:45 Uhr,Brüssel,Der EU-Gipfel und Merkels Handy
24.10.2013 18:01 Uhr,Oktober 2013,Grünes Licht für Europas Bankenaufsicht
24.10.2013 17:34 Uhr,Verschwundenes britisches Mädchen,Neue Ermittlungen im Fall Madeleine
24.10.2013 03:19 Uhr,EU-Gipfel berät über Bankenunion,"Viel Diplomatie, kaum Konkretes"
23.10.2013 17:04 Uhr,Hintergrund,Was sind SWIFT und das SWIFT-Abkommen?
23.10.2013 16:11 Uhr,Reaktion des EU-Parlaments auf NSA-Aktion,Wird SWIFT-Abkommen ausgesetzt?
23.10.2013 12:53 Uhr,Schwarz-rote Koalitionsverhandlungen,Wer die Arbeitsgruppen leitet
22.10.2013 15:26 Uhr,Neue Phase der Beitrittsgespräche,EU verhandelt wieder mit der Türkei
22.10.2013 09:23 Uhr,EU-Verordnung zum Datenschutz,Friedrich fordert Nachbesserungen
22.10.2013 02:57 Uhr,Streit zwischen Deutschland und EU-Kommission,EuGH entscheidet über VW-Gesetz
22.10.2013 02:44 Uhr,Bundestag konstituiert sich,Was tun die denn jetzt die ganze Zeit?
21.10.2013 21:30 Uhr,EU-Parlament stärkt Datenschutz im Internet,Mit Icons gegen Facebook und Co.
21.10.2013 16:52 Uhr,Erhebung von Eurostat,Euro-Länder machen weniger Schulden
21.10.2013 15:44 Uhr,Erhebung von Eurostat,Euro-Länder machen weniger Schulden
18.10.2013 16:35 Uhr,Freihandelsabkommen abgeschlossen,Kanada und EU öffnen die Märkte
18.10.2013 10:59 Uhr,Politikwissenschaftler zur Großen Koalition,"""Die politische Faulheit setzt sich fort"""
17.10.2013 20:21 Uhr,Insolvenzverfahren,Praktiker-Gläubiger gehen leer aus
16.10.2013 21:01 Uhr,NSU-Prozess,Der Weg der Waffe
16.10.2013 18:16 Uhr,Ex-US-Botschafter Kornblum im Interview,"""Der Tea Party ist alles egal"""
16.10.2013 15:38 Uhr,EU urteilt über Beitrittskandidaten,Kein makelloses Zeugnis für die Türkei
16.10.2013 15:07 Uhr,EU-Kommission plant Ausweitung,Emissionshandel über Europas Wolken
16.10.2013 14:12 Uhr,Finanzierung der Sozialabgaben,Warum Gutverdiener mehr einzahlen
16.10.2013 13:29 Uhr,"Preise steigen im September um 1,1 Prozent",Inflation in der Eurozone sinkt weiter
16.10.2013 13:10 Uhr,USA ohne neue Schuldenobergrenze,Zwei Wochen bis zum Kollaps
16.10.2013 06:46 Uhr,Koalitionsbildung,Gefahren einer kleinen Opposition
15.10.2013 20:17 Uhr,Neuer Sparhaushalt,Irland spart weiter
15.10.2013 17:01 Uhr,Vor der Sondierung mit der Union,Grüner Wandel ohne klares Ziel
15.10.2013 16:43 Uhr,Hilfsprogramm für Banken,Spanien plant ohne weitere ESM-Hilfen
15.10.2013 15:38 Uhr,EU billigt Grundlage für Bankenaufsicht,Ein Aufpasser für Europas Banken
15.10.2013 12:53 Uhr,Treffen der Finanzminister,EU ringt um die Bankenunion
15.10.2013 11:49 Uhr,"Ökostrom-Umlage steigt auf 6,24 Cent",Ein Cent mehr für die Erneuerbaren
15.10.2013 09:55 Uhr,Aktionäre billigen geplante Kapitalerhöhung,Post darf Alitalia retten
14.10.2013 22:08 Uhr,Kohlendioxid-Grenzwerte,Berlin verzögert schärfere Abgasnormen
14.10.2013 17:17 Uhr,Wirtschaftsnobelpreis 2013,Die Propheten der Aktienkurse
14.10.2013 16:54 Uhr,September 2013,Fed setzt ultralockere Geldpolitik fort
14.10.2013 12:54 Uhr,Auftrag und Aufgaben der OPCW,Für eine Welt ohne Chemiewaffen
13.10.2013 12:15 Uhr,Premier Kenny spricht vom Ende der Krise,Irland verlässt den Rettungsschirm
13.10.2013 12:15 Uhr,Premier Kenny spricht vom Ende der Krise,Irland verlässt den Rettungsschirm
12.10.2013 19:05 Uhr,Nach erneutem Bootsunglück im Mittelmeer,Wut und verzweifelte Appelle
12.10.2013 15:29 Uhr,Nach erneutem Bootsunglück im Mittelmeer,Die Überfahrten gehen weiter
12.10.2013 15:12 Uhr,"Luxusflug, Protzbau und autoritärer Führungsstil",Die Vorwürfe gegen den Bischof
12.10.2013 10:49 Uhr,Nach erneutem Bootsunglück im Mittelmeer,Lage auf Lampedusa angespannt
12.10.2013 03:25 Uhr,Nach erneutem Bootsunglück vor Lampedusa,Hoffnung auf neue Flüchtlingspolitik
11.10.2013 23:07 Uhr,Boot vor Lampedusa gekentert,Erneut viele Tote bei Flüchtlingsdrama
11.10.2013 19:34 Uhr,Erneut Flüchtlingsboot verunglückt,Mehr als 200 Menschen in Seenot
11.10.2013 14:15 Uhr,"1,4 Prozent Inflation im September","Teures Essen, billiger Sprit"
10.10.2013 22:40 Uhr,ARD-DeutschlandTrend,Zwei Drittel wollen die Große Koalition
10.10.2013 14:09 Uhr,EU-Parlament stimmt Überwachungssystem zu,Neue Mauern um die Festung Europa?
09.10.2013 21:41 Uhr,Nachfolge von US-Notenbankchef Bernanke,Yellen als Fed-Chefin nominiert
