topline,headline,content
31.10.2018 23:59 Uhr,Archiv,EU-Nachrichten Oktober 2018
31.10.2018 17:02 Uhr,Von der Leyen im Interview,"""Spuren von 25 Jahren Kürzen spürbar"""
31.10.2018 13:28 Uhr,Großgerät bei der Bundeswehr,In der Werkstatt statt im Einsatz
31.10.2018 11:44 Uhr,DIW-Studie vorgestellt,Wirtschaftsboom durch Zuwanderung
31.10.2018 02:37 Uhr,Sexuelle Übergriffe im EU-Parlament,Wenig Fortschritte nach einem Jahr #MeToo
29.10.2018 14:28 Uhr,Abschaffung der Zeitumstellung,EU will sich Zeit lassen
29.10.2018 13:15 Uhr,Gerüchte über Grüne,Im Fokus der Fakes
29.10.2018 13:15 Uhr,Vorwürfe gegen Göring-Eckardt,"""Kinderinnen"" auf dem Kirchentag?"
28.10.2018 10:15 Uhr,US-Synagoge in Pittsburgh,"""Angriff auf unser Land"""
28.10.2018 02:12 Uhr,Umstellen der Uhr,Aus der Zeit gefallen?
27.10.2018 05:15 Uhr,Migranten aus Mittelamerika,Wenn Entwicklungshilfe Armut fördert
26.10.2018 17:42 Uhr,Sanktionen im Fall Khashoggi,EU-Staaten über Waffenembargo uneins
26.10.2018 16:42 Uhr,BGH-Urteil,"""Es besteht kein Anspruch auf völlige Stille"""
26.10.2018 04:38 Uhr,Abschaffung der Zeitumstellung,Die Uhr tickt
25.10.2018 18:39 Uhr,Arbeitsrecht in den Kirchen,Konfession darf nicht immer Pflicht sein
25.10.2018 10:39 Uhr,Chemnitz-Berichterstattung,Maaßen und die Medienkritik
25.10.2018 05:27 Uhr,Vergabe des Sacharow-Preises,"Die ehren, die für andere kämpfen"
24.10.2018 14:10 Uhr,Abstimmung in Straßburg,EU-Parlament für Einwegplastik-Verbot
24.10.2018 12:55 Uhr,TK-Bericht,Demenz-Patienten oft falsch behandelt
24.10.2018 09:49 Uhr,EU-Zurückweisung des Etatplans,Der Schuh-Protest aus Italien
24.10.2018 07:02 Uhr,Verwaltungsgericht Mainz,Kommt ein neues Diesel-Fahrverbot?
23.10.2018 23:06 Uhr,Streit mit EU über Haushalt,Ein neuer Etat aus Rom? Wohl nicht!
23.10.2018 18:31 Uhr,Getöteter Journalist,Was im Fall Khashoggi bekannt ist
23.10.2018 17:23 Uhr,"Sauberes Wasser, weniger Müll",EU-Parlament will neue Trinkwasserregeln
23.10.2018 12:35 Uhr,Umstrittener Haushaltsentwurf,EU-Parlament kritisiert Italien
23.10.2018 11:17 Uhr,Fragen und Antworten,Wann werden Ausländer ausgewiesen?
22.10.2018 21:10 Uhr,INF-Vertrag,Wegmarke der Abrüstung
22.10.2018 17:30 Uhr,Diesel-Skandal,"Wann sind Fahrverbote ""verhältnismäßig""?"
22.10.2018 12:54 Uhr,EU-Kommission und Italien,Eskalation programmiert
22.10.2018 12:44 Uhr,Ebbe im Flussbett,Wirtschaft klagt über Niedrigwasser
22.10.2018 09:26 Uhr,Luftbelastung durch Diesel,Merkel will Fahrverbote erschweren
22.10.2018 07:36 Uhr,May zu EU-Austritt,"""Brexit-Abkommen zu 95 Prozent fertig"""
21.10.2018 05:58 Uhr,Schnelles Internet für Schulen,Es hakt beim Digitalpakt
20.10.2018 12:47 Uhr,Getöteter Journalist,Wer war Jamal Khashoggi?
19.10.2018 17:02 Uhr,Klima,Was bedeutet die Dürre für Deutschland?
19.10.2018 16:39 Uhr,Verkehrsgipfel,Länder sehen Diesel-Hersteller in der Pflicht
