topline,headline,content
31.07.2022 21:03 Uhr,Ukraine-Krieg und globale Folgen,++ Stadtrat: Raketenangriff auf Odessa-Region ++
31.07.2022 20:41 Uhr,Fußball-EM,Deutschland verpasst Sieg gegen England
31.07.2022 19:35 Uhr,Zwei Jahre nach Explosion in Beirut,Silo im Hafen teilweise eingestürzt
31.07.2022 17:50 Uhr,Machtkampf im Irak,Parlament in Bagdad bleibt besetzt
31.07.2022 15:32 Uhr,Tarifstreit,Lufthansa-Piloten machen sich streikbereit
31.07.2022 15:07 Uhr,Wirtschaftskrise in Kuba,Insel der Traurigkeit
31.07.2022 14:10 Uhr,Aufrüstung und neue Waffen,Putin erlässt neue Marine-Doktrin
31.07.2022 14:05 Uhr,Unwetter im Iran,Mehr als 100 Tote bei Überschwemmungen
31.07.2022 13:30 Uhr,Ausbildung von Polizeibeamten,Auf alles vorbereitet?
31.07.2022 12:47 Uhr,Spannungen zwischen USA und China,Pelosi lässt Besuch in Taiwan weiter offen
31.07.2022 12:24 Uhr,Energiekrise,"""Mit Gas nicht länger Strom produzieren"""
31.07.2022 12:03 Uhr,Energiekrise,Verbände warnen vor Heizen mit Heizlüftern
31.07.2022 10:38 Uhr,Leihräder in Stockholm,Mit E-Bikes zur Verkehrswende
31.07.2022 09:21 Uhr,NASA kritisiert Kommunikation,Chinesische Rakete stürzt über Südostasien ab
31.07.2022 08:25 Uhr,Live-Shopping als Trend,Flohmarkt per Livestream
31.07.2022 07:00 Uhr,100 Tage vor Zwischenwahlen,Bidens Stunde der Wahrheit
31.07.2022 06:52 Uhr,Krieg gegen die Ukraine,Selenskyj ruft zum Verlassen von Donezk auf
31.07.2022 04:01 Uhr,Nordengland,Whitby kämpft um seine Einwohner
