topline,headline,content
31.03.2019 23:59 Uhr,Archiv,EU-Nachrichten März 2019
31.03.2019 14:16 Uhr,Scheuer fordert mehr Geld,Eine Milliarde Euro für E-Ladestationen
30.03.2019 03:24 Uhr,Debatte um Impfpflicht,"""Es geht um den Schutz anderer Menschen"""
29.03.2019 21:31 Uhr,Brexit-Chaos,"""Uns läuft die Zeit davon"""
29.03.2019 18:15 Uhr,Brexit-Deal im Unterhaus,"Nein, Nein und noch mal Nein"
29.03.2019 18:05 Uhr,Reaktionen auf Brexit-Abstimmung,In Uneinigkeit vereint
29.03.2019 18:05 Uhr,Brexit-Abkommen,Parlamentssprecher erlaubt drittes Votum
29.03.2019 18:04 Uhr,"No deal, Aufschub, Neuwahlen",Wie geht es jetzt weiter?
29.03.2019 17:17 Uhr,Abgelehnter Brexit-Deal,Viel Chaos und eine Mini-Chance
29.03.2019 16:57 Uhr,Brexit-Abstimmung,"""Kampf um May-Nachfolge hat begonnen"""
29.03.2019 16:24 Uhr,Niederlage im Unterhaus,May scheitert erneut mit Brexit-Deal
29.03.2019 16:17 Uhr,EU-Parlament,Beim Urheberrecht verwählt
29.03.2019 16:17 Uhr,EVP-Chef Weber in der ARD,Termin für EU-Votum über Urheberrecht bleibt
29.03.2019 14:27 Uhr,Elefantenschutz in Tansania,Der gefährliche Kampf gegen Wilderer
29.03.2019 14:27 Uhr,UN-Weltwasserbericht,Kampf um jeden Tropfen
29.03.2019 13:27 Uhr,Abstimmung im Unterhaus,Brexit-Abkommen droht erneutes Scheitern
29.03.2019 09:24 Uhr,EU-Vergleich,Deutsche Frauen oft in Teilzeit
29.03.2019 05:41 Uhr,Abstimmung im Unterhaus,Mays Brexit-Deal - zum Dritten
29.03.2019 04:20 Uhr,Wahlwerbung Europawahl,Facebook will neue Regeln
29.03.2019 03:36 Uhr,Großbritanniens EU-Austritt,Reif für den Kontinent
28.03.2019 23:56 Uhr,Flucht übers Mittelmeer,"""Das müsste jeden Europäer beschämen"""
28.03.2019 20:58 Uhr,"Serie ""Brexit-Diary""",Die Mannschaft des Gespensterschiffs
