topline,headline,content
01.01.2022 22:45 Uhr,Coronavirus-Pandemie,++ Fünf Corona-Fälle beim FC Bayern ++
01.01.2022 20:23 Uhr,Corona in Frankreich,Wieder mehr als 200.000 neue Fälle
01.01.2022 20:20 Uhr,EU-Kompromiss zu Atomkraft,"Habeck nennt es ""Etikettenschwindel"""
01.01.2022 18:51 Uhr,Warmes Silvester,"Mit 16,9 Grad knapp am Rekord vorbei"
01.01.2022 17:57 Uhr,Vierschanzentournee,Eisenbichler verpasst historischen Sieg
01.01.2022 17:21 Uhr,Papst zu Neujahr,"""Mütter fördern und Frauen schützen"""
01.01.2022 17:18 Uhr,Steigende Kosten in der Industrie,Befeuern Erzeugerpreise die Inflation?
01.01.2022 16:13 Uhr,Gas- und Atomkraft,Scharfe Kritik an EU-Plan zur grünen Energie
01.01.2022 15:20 Uhr,Fälle bei Crewmitgliedern,"Corona-Infektionen - ""AIDAnova"" im Hafen"
01.01.2022 14:04 Uhr,Silvester weltweit,Stille Nacht - mit Ausnahmen
01.01.2022 13:31 Uhr,Ampel-Regierung,Drei große Baustellen für 2022
01.01.2022 13:23 Uhr,Vollzeitbeschäftigte,Jedem Dritten droht Rente unter 1300 Euro
01.01.2022 12:45 Uhr,Veraltetes Betriebssystem,Die letzten Stunden der Blackberrys
01.01.2022 12:40 Uhr,Requiem für Tutu,"""Kreuzritter im Kampf für Freiheit"""
01.01.2022 11:46 Uhr,Kaschmir,Mindestens zwölf Tote bei Massenpanik
01.01.2022 11:14 Uhr,Streit vor Afrika Cup,"""Die Europäer sind Opportunisten"""
01.01.2022 10:22 Uhr,Mexiko,Seelenreinigung für das neue Jahr
01.01.2022 09:14 Uhr,Neuerungen 2022,Das ändert sich für Verbraucher
01.01.2022 08:50 Uhr,Coronavirus in Deutschland,Sieben-Tage-Inzidenz steigt weiter
01.01.2022 08:30 Uhr,Deutsche Umwelthilfe,Böllerverbot für immer gefordert
01.01.2022 08:01 Uhr,EU-Vertreter in Palästinensischen Gebieten,Diplomat in aller Öffentlichkeit
01.01.2022 07:14 Uhr,Neuer Bürgermeister in New York,Ein Ex-Polizist will aufräumen
01.01.2022 04:01 Uhr,Skispringer Ipcioglu,"""Verfolgt den fliegenden Türken weiter!"""
01.01.2022 03:59 Uhr,EU-Kulturhauptstadt Novi Sad,Wo Brücken Programm sind
01.01.2022 03:07 Uhr,Deutscher G7-Vorsitz,Leiser Start mit vielen Fragen
01.01.2022 02:48 Uhr,Silvester weltweit,"Mal mit, mal ohne Feuerwerk"
