topline,headline,content
31.05.2010 16:04 Uhr,Interview zum Köhler-Rücktritt,"""Das hat es noch nicht gegeben"""
31.05.2010 12:24 Uhr,Höchster Stand seit Ende 2008 erreicht,Verbraucherpreise in der Euro-Zone ziehen an
31.05.2010 12:09 Uhr,Radikaler Sparkurs in Rumänien,Streik gegen Lohnkürzungen im öffentlichen Dienst
29.05.2010 13:14 Uhr,Angebot aus Russland,Vierter Bieter für Karstadt
29.05.2010 05:43 Uhr,Agentur Fitch stuft Rating herunter,Spaniens Kreditwürdigkeit nur noch AA+
28.05.2010 19:15 Uhr,Frist für Kaufvertrag erneut verlängert,Karstadts Zukunft weiter ungewiss
28.05.2010 12:24 Uhr,Dritter Interessent für insolvente Warenhauskette,Auch Highstreet will Karstadt übernehmen
27.05.2010 22:33 Uhr,ARD-DeutschlandTrend,Die Krisenangst greift um sich
27.05.2010 14:04 Uhr,Mit einer Stimme Mehrheit,Spaniens Parlament beschließt Rekord-Sparplan
27.05.2010 11:48 Uhr,Überblick über Beschlüsse zum Schuldenabbau,Mit Sparpaketen gegen die Defizite
26.05.2010 12:40 Uhr,OECD erwartet schnelles Wachstum,Deutschlands Wirtschaft im Aufwärtstrend
26.05.2010 12:23 Uhr,Konsumklima in Deutschland,Verbraucher fürchten Euro-Krise und Inflation
26.05.2010 08:34 Uhr,EU-Kommission stellt Pläne für Bankenabgabe vor,Notfall-Topf soll Banken vor Pleiten retten
26.05.2010 06:39 Uhr,Fragen und Antworten zu Googles Datensammlung,Was wollte Google mit den WLAN-Daten?
25.05.2010 23:41 Uhr,Staatshilfe für Autohersteller,Thüringen will für Opel bürgen
25.05.2010 22:34 Uhr,Sparprogramm beschlossen,Italiens Regierung will durch Sparen glänzen
25.05.2010 14:41 Uhr,Verzicht auf Gewerbesteuereinnahmen,Kommunen ebnen Weg für Karstadt-Rettung
25.05.2010 14:31 Uhr,Interview zum Rückzug von CDU-Vize Koch,"""Die Machtgewichte verschieben sich dramatisch"""
24.05.2010 20:13 Uhr,Verheerende Wirtschaftsdaten bestätigt,IWF fordert Spanien zum Sparen auf
24.05.2010 16:12 Uhr,Kampf gegen das Haushaltsdefizit in Großbritannien,"""Die Jahre des Überflusses sind vorbei"""
22.05.2010 06:38 Uhr,Wiederaufbau nach Erdbeben,"""Korruption ist der größte Feind Haitis"""
22.05.2010 02:05 Uhr,EZB kauft griechische Staatsanleihen,Bankier als Hauptprofiteur des Rettungspakets?
21.05.2010 20:13 Uhr,Bundestag und Bundesrat für Euro-Hilfspaket,Mit Milliarden gegen das Misstrauen
21.05.2010 17:54 Uhr,Experten zum Euro-Hilfspaket,Euro-Rettungsschirm: Chance oder Desaster?
21.05.2010 16:24 Uhr,Bankenrettungsfonds macht 2009 Milliardenminus,"""Retten ist leider kein lukratives Geschäft"""
21.05.2010 14:58 Uhr,Bundestag und Bundesrat stimmen zu,Deutschland sagt Ja zum Euro-Rettungspaket
21.05.2010 14:35 Uhr,Einigung mit Mutterkonzern GM,Opel-Mitarbeiter verzichten auf Millionen
20.05.2010 15:59 Uhr,Streik legt Griechenland lahm,Tausende demonstrieren gegen Sparprogramm
20.05.2010 01:33 Uhr,Kritik an Leerverkaufsverbot,Deutscher Alleingang ärgert EU und Investoren
19.05.2010 18:17 Uhr,Finanzmarktbesteuerung,Transaktionen oder Gewinne besteuern?
19.05.2010 16:47 Uhr,Hintergrund,Wie ist der Stand bei der Finanzmarktregulierung?
19.05.2010 16:06 Uhr,Parlament sieht Verbraucherschutz verletzt,EU stoppt Zulassung von Klebefleisch-Enzym
19.05.2010 12:53 Uhr,Debatte über Euro-Rettungsschirm,"""Europa braucht eine neue Stabilitätskultur"""
19.05.2010 11:05 Uhr,Hochspekulative Finanzgeschäfte,Deutschland verbietet ungedeckte Leerverkäufe
18.05.2010 18:00 Uhr,Einigung bei Schwarz-Gelb,Koalition fordert Finanzmarktsteuer
