topline,headline,content
30.04.2019 18:29 Uhr,Tourismusbranche,Wo es hakt und was helfen könnte
30.04.2019 16:02 Uhr,Österreich,"Strache und der ""Bevölkerungsaustausch"""
30.04.2019 12:42 Uhr,Gutachten des EuGH,CETA-Vertrag ist mit EU-Recht vereinbar
30.04.2019 11:07 Uhr,Kabinett für Erhöhung,Renten steigen um mehr als drei Prozent
30.04.2019 08:32 Uhr,Quartalszahlen von Google-Mutter,EU-Strafe drückt Gewinn bei Alphabet
29.04.2019 17:45 Uhr,Katalanische Separatisten,Puigdemont von EU-Wahl ausgeschlossen
29.04.2019 17:40 Uhr,Wahl in Spanien,"""Das rechte Projekt ist nur vorerst gescheitert"""
29.04.2019 16:03 Uhr,Interview zum Westbalkan-Gipfel,EU-Beitritt nur bei Anerkennung des Kosovo
29.04.2019 15:47 Uhr,Kampf um Artenschutz,Kakerlaken gehen leer aus
29.04.2019 14:20 Uhr,Lobbyismus,Wie sich die EU um Transparenz bemüht
29.04.2019 13:42 Uhr,LobbyControl kritisiert EU,"""Konzerne können Gesetze kapern"""
29.04.2019 12:34 Uhr,Konferenz in Paris,"Artensterben - ""so bedrohlich wie Klimawandel"""
29.04.2019 01:01 Uhr,SIPRI-Bericht,Militärausgaben auf neuem Höchststand
28.04.2019 23:19 Uhr,Wahl in Spanien,Sozialisten vorne - Regierungsbildung wird schwierig
27.04.2019 12:27 Uhr,Chinas Lieblingsprojekt,"Was ist eigentlich die ""Neue Seidenstraße""?"
26.04.2019 15:40 Uhr,"Wirbelsturm ""Kenneth""",Erneut Hunderttausende betroffen
26.04.2019 12:10 Uhr,Behinderung und Pflege,Entlastung für Angehörige geplant
26.04.2019 08:58 Uhr,Deutsch-Russin in New York,Das Ende einer Hochstaplerin
25.04.2019 16:01 Uhr,"Gipfel zu Chinas ""Neuer Seidenstraße""",Treffen für eine neue Weltordnung
25.04.2019 14:53 Uhr,EU-weiter Vergleich 2018,Deutschland gewährte am häufigsten Asyl
25.04.2019 11:23 Uhr,Deutsche Bank und Commerzbank,Bankenfusion gescheitert
25.04.2019 08:35 Uhr,Facebooks Wirtschaftsdaten,Erfolgreich dank Instagram
25.04.2019 08:16 Uhr,Maßnahme der US-Regierung,Sechs Milliarden gegen Opioid-Krise
25.04.2019 00:43 Uhr,Prozess am BGH,Handelt die Deutsche Umwelthilfe rechtens?
24.04.2019 18:26 Uhr,Anhaltende Trockenheit,2019 wieder ein Dürresommer?
24.04.2019 18:03 Uhr,Dekret des Kremls,Putin lockt Ostukrainer mit Pass
24.04.2019 17:55 Uhr,Zukunft in Unabhängigkeit,Schottland will neues Referendum
24.04.2019 14:07 Uhr,Besteuerung von Renten,"""Alles in allem ein gerechtes System"""
24.04.2019 13:25 Uhr,Treffen in Wladiwostok,Was Kim bei Putin erreichen will
24.04.2019 11:50 Uhr,Unwetter in Südafrika,Mehr als 50 Tote bei Überschwemmungen
24.04.2019 09:26 Uhr,Anschläge in Sri Lanka,Was bislang bekannt ist
24.04.2019 03:41 Uhr,Opioid-Epidemie in den USA,130 Tote - jeden Tag
23.04.2019 22:08 Uhr,EVP-Kandidat Weber,"""Die Türkei wird nie EU-Mitglied werden"""
23.04.2019 17:40 Uhr,UN-Bericht warnt,"""Extreme Beschleunigung"" des Artensterbens"
23.04.2019 15:22 Uhr,Urteil zu Leihmutterschaft,BGH entscheidet gegen genetische Eltern
23.04.2019 14:32 Uhr,EVP-Spitzenkandidat,Weber will Nord Stream 2 stoppen
23.04.2019 10:31 Uhr,Zahl der Betriebe seit 2008,Jeder dritte Bäcker und Fleischer gibt auf
22.04.2019 20:04 Uhr,Probleme für Erzeuger,Zu wenige Helfer für Spargelernte
22.04.2019 11:22 Uhr,Trauer um Martin Böttcher,Winnetou-Komponist gestorben
21.04.2019 05:09 Uhr,Medienbericht,Webers Pläne gegen Bürokratie und Plastik
20.04.2019 02:53 Uhr,Antrag bei Gericht,Polanski will zurück in Oscar-Akademie
19.04.2019 16:36 Uhr,Brexit-Diary,Die Briten werden zu Selbstversorgern
19.04.2019 16:36 Uhr,Klimaziele,Schulze befürwortet CO2-Steuer
19.04.2019 10:06 Uhr,20 Jahre nach erster Sitzung,Ist der Reichstag bald zu klein?
18.04.2019 16:47 Uhr,EU-Parlament,Erstmals CO2-Grenzwerte für Lkw und Busse
18.04.2019 12:54 Uhr,Journalisten vs. Populisten in Österreich,Im Dauerclinch
18.04.2019 12:30 Uhr,Griechenland will Reparationen,Wie berechtigt sind die Forderungen?
18.04.2019 09:49 Uhr,AfD-Politiker beim Jalta-Forum,Propagandareise ans Schwarze Meer
18.04.2019 06:03 Uhr,Reporter ohne Grenzen,Weniger Pressefreiheit in Europa
18.04.2019 00:00 Uhr,DeutschlandTrend,Nahverkehr statt Autobahnen
17.04.2019 20:40 Uhr,Klage-Recht nach Enteignungen,Kuba-Politik der USA erzürnt EU
17.04.2019 18:11 Uhr,Interview zu Fakeshops,"""Nicht arglos billigste Angebote annehmen"""
17.04.2019 17:11 Uhr,Neue Richtlinien,Mehr Schutz für Online-Shopper
17.04.2019 15:16 Uhr,Entwurf des Innenministeriums,Das steht in Seehofers Abschiebegesetz
17.04.2019 15:04 Uhr,Notre-Dame,Warum der Wiederaufbau so schwer ist
17.04.2019 13:50 Uhr,Streit um Subventionen,EU droht USA mit Gegenzöllen
17.04.2019 06:00 Uhr,Kontakte zu Neonazi,Undichte Stelle beim LKA Berlin?
16.04.2019 15:40 Uhr,Beschluss des EU-Parlaments,Mehr Schutz für Whistleblower
