topline,headline,content
19.12.2021 23:43 Uhr,Verteidigungsministerin in Litauen,Mehr Krise als Christstollen
19.12.2021 21:58 Uhr,Coronavirus-Pandemie,++ Bund und Länder beraten Dienstag härtere Maßnahmen ++
19.12.2021 21:43 Uhr,Belgien,Mehr als 50 Festnahmen bei Corona-Protesten
19.12.2021 21:37 Uhr,Nach Rücktritt des Brexit-Ministers,Außenministerin Truss übernimmt
19.12.2021 19:50 Uhr,Bundesliga,Modeste köpft Köln spät zum Sieg
19.12.2021 19:31 Uhr,Gesundheitsminister in der ARD,Lauterbach schließt Lockdown über Weihnachten aus
19.12.2021 19:21 Uhr,Breitscheidplatz-Gedenken,"""Der Staat hat sein Versprechen nicht einhalten können"""
19.12.2021 18:35 Uhr,Omikron-Welle,Expertenrat für zeitnahe Kontaktbeschränkungen
19.12.2021 14:53 Uhr,Tiny Houses,"Kleines Haus, große Hürden"
19.12.2021 14:42 Uhr,10 Jahre Syrien-Krieg,Kindheit auf dem Müll
19.12.2021 14:23 Uhr,Lambrecht in Litauen,"Diplomatie und ""glaubhafte Abschreckung"""
19.12.2021 13:16 Uhr,Überschwemmungen in Malaysia,Zehntausende in Sicherheit gebracht
19.12.2021 13:03 Uhr,Corona in England,Omikron - in 60 Prozent aller Fälle
19.12.2021 11:52 Uhr,Grenze zu Mexiko,Texas errichtet eigene Mauer
19.12.2021 11:44 Uhr,Omikron-Variante,Japan lässt Grenzen weiter geschlossen
19.12.2021 11:11 Uhr,Terrorgefahr durch Islamisten,"""Wir müssen wissen, was in den Gefängnissen passiert"""
19.12.2021 10:55 Uhr,Homeoffice-Regeln in Portugal,Kontaktverbote nach Feierabend
19.12.2021 10:32 Uhr,Taiwans Abkehr von China,Referendum stärkt Beziehungen zu den USA
19.12.2021 10:11 Uhr,Anschlag im Westjordanland,Vier Palästinenser festgenommen
19.12.2021 09:15 Uhr,Corona im Pflegeheim,Am Rand der Kräfte - und darüber hinaus
19.12.2021 09:15 Uhr,Ukraine-Konflikt,"""Putin und sein Umfeld ins Visier nehmen"""
19.12.2021 09:11 Uhr,Krisenstabschef zu Impfziel,"""Die 30 Millionen sind zu schaffen"""
19.12.2021 09:04 Uhr,Pionier der High-Tech-Bewegung,Stararchitekt Richard Rogers gestorben
19.12.2021 07:30 Uhr,Philippinen,Zahl der Todesopfer durch Taifun steigt weiter
19.12.2021 06:56 Uhr,Corona-Pandemie,Fallzahlen sinken - wie lange noch?
19.12.2021 04:18 Uhr,Auswertung von US-Attacken,Wohl mehr zivile Opfer bei US-Drohnenangriffen
19.12.2021 03:00 Uhr,Hongkong,"Parlamentswahl nur für ""Patrioten"""
19.12.2021 03:00 Uhr,Stichwahl um Präsidentenamt,Richtungsentscheidung in Chile
19.12.2021 02:59 Uhr,Lambrechts erste Auslandsreise,Sofort im Krisenmodus
19.12.2021 00:40 Uhr,Breitscheidplatz-Anschlag,Die Wunden bleiben
19.12.2021 00:10 Uhr,Ausbreitung der Omikron-Variante,Großbritannien wird Virusvariantengebiet
