topline,headline,content
31.03.2012 18:19 Uhr,ARD-Dokumentation,"""Frau Honecker zeigt keine Reue"""
31.03.2012 13:43 Uhr,Treffen der EU-Finanzminister,Schäuble setzt auf Salami-Taktik
30.03.2012 20:55 Uhr,"Haushaltsdefizit auf 4,2 Prozent des BIP verringert",Portugal erfüllt Sparvorgaben dank Sondereinnahmen
30.03.2012 20:37 Uhr,Debatte über Benzinpreisbremse,"Bundesländer drängeln, Bundesminister uneins"
30.03.2012 16:17 Uhr,Trotz der Proteste gegen die Reformen,Spanien schnürt 27-Milliarden-Euro-Sparpaket
30.03.2012 16:16 Uhr,Streit um teuren Kraftstoff,Bund gegen Länder-Idee für Benzinpreisbremse
30.03.2012 14:21 Uhr,Treffen der Euro-Finanzminister,Der neue Schutzwall wird 800 Milliarden hoch
30.03.2012 12:48 Uhr,ARD-Korrespondent über das Nein zu Hilfe für Schlecker-Mitarbeiter,"""FDP sucht Weg aus der demoskopischen Todeszone"""
30.03.2012 12:34 Uhr,"EU-Kommission erlaubt Umwandlung in ""Bad Bank""",Commerzbank darf Eurohypo abwickeln
29.03.2012 17:34 Uhr,Gewaltsame Proteste in Spanien,Ein Generalstreik gegen Rajoys Reform
29.03.2012 14:31 Uhr,ESM soll aufgestockt werden,Frankreich will 1.000.000.000.000-Euro-Rettungsschirm
29.03.2012 12:02 Uhr,Bundestag debattiert über Fiskalpakt und ESM,"""Kein Wurmfortsatz der Finanzmärkte"""
29.03.2012 10:00 Uhr,Arbeitslosigkeit im März leicht gesunken,Arbeitsmarkt kommt nur langsam in Schwung
28.03.2012 16:41 Uhr,EU deckt illegale Preisabsprachen auf,"Ein Logistikkartell namens ""Mini-Zucchini"""
28.03.2012 12:22 Uhr,Leck auf Plattform in der Nordsee,"Das Gas der ""Elgin"": giftig und leicht brennbar"
28.03.2012 11:50 Uhr,Bundesgerichtshof verweist Klage an Vorinstanz,Niedriger Auktionspreis kein Indiz für Fälschung
28.03.2012 11:15 Uhr,Reform der Pflegeversicherung,Was sich bei der Pflege ändern soll
27.03.2012 18:33 Uhr,Streit um Fiskalpakt,Opposition lässt Regierung zappeln
27.03.2012 12:15 Uhr,Aufstockung der Euro-Brandmauer,OECD fordert Eine-Billion-Euro-Rettungsschirm
27.03.2012 09:14 Uhr,GfK-Konsumklimaindex geht leicht zurück,Hohe Kraftstoffpreise dämpfen Verbraucherstimmung
26.03.2012 19:20 Uhr,Aufstockung der Euro-Brandmauer,Merkel offen für befristete Rettungsschirm-Kombi
26.03.2012 16:46 Uhr,Interview zum Wahlausgang im Saarland,"FDP in der Krise - Chance für ""neue Liberale""?"
26.03.2012 13:04 Uhr,ADAC beklagt Preisschwankungen,Tanken - das Grauen am Morgen
26.03.2012 12:23 Uhr,Reallöhne stagnieren im letzten Quartal 2011,Inflation frisst Lohnerhöhungen auf
24.03.2012 18:37 Uhr,EU-Gipfel beschließt Fiskalunion,Ein lückenhafter Pakt gegen Europas Schulden
24.03.2012 18:19 Uhr,Vor Abstimmung im Bundestag,Regierung und Opposition pokern um Fiskalpakt
23.03.2012 13:21 Uhr,Reaktion auf Gewalt in Syrien,EU weitet Sanktionen auf Assad-Clan aus
23.03.2012 12:23 Uhr,EU-Außenminister einig,Sanktionen auch gegen Weißrussland und Iran
23.03.2012 11:54 Uhr,Airlines sollen keine CO2-Zertifikate kaufen,Auch Indien will EU-Emissionshandel boykottieren
23.03.2012 11:52 Uhr,EU weitet Anti-Piraten-Mission aus,"Beschießen erlaubt, betreten verboten"
22.03.2012 16:40 Uhr,Wirtschaftsleistung Ende 2011 gesunken,Irland rutscht wieder in die Rezession
22.03.2012 15:10 Uhr,Urteil des Europäischen Gerichtshofs für Menschenrechte,Gericht weist Klagen im Vaterschaftsstreit ab
22.03.2012 13:12 Uhr,Interview mit Handelsexperte Roeb,"""Franchising könnte Schlecker-Problem lösen"""
22.03.2012 10:49 Uhr,Proteste gegen Reformen der Regierung,Portugiesen streiken gegen harten Sparkurs
21.03.2012 17:49 Uhr,Streit um Vorratsdatenspeicherung,Ein Brief aus Brüssel macht Union und FDP Beine
