topline,headline,content
15.06.2022 22:10 Uhr,Börsen deutlich erholt,Endlich Klarheit
15.06.2022 21:28 Uhr,Größter Zinssprung seit 1994,US-Notenbank hebt Leitzins kräftig an
15.06.2022 19:32 Uhr,Verlegung in berüchtigte Strafkolonie,Nawalny sendet ein Lebenszeichen
15.06.2022 19:31 Uhr,Corona-Schub für E-Health,In der digitalen Sprechstunde
15.06.2022 19:30 Uhr,Gesundheitsdaten-Netzwerk,Sensible Patientendaten in Gefahr
15.06.2022 19:29 Uhr,Vor Start der e-Patientenakte,IT-Sicherheitslücken in Praxen
15.06.2022 19:14 Uhr,Russischer Angriffskrieg,Weitere schwere Waffen für die Ukraine
15.06.2022 18:50 Uhr,Notsitzung der Zentralbank,EZB geht gegen Marktturbulenzen vor
15.06.2022 18:12 Uhr,Entscheidung zu Abschiebungen,Ein wichtiges Zeichen der Menschlichkeit
15.06.2022 17:14 Uhr,Abschiebungen nach Ruanda,Das Hope Hostel steht weiter bereit
15.06.2022 16:59 Uhr,Mehr als 30 Grad,Am Wochenende wird es heiß
15.06.2022 16:43 Uhr,Hochleistungs-Rechner,"Supercomputer ""Jupiter"" kommt nach Jülich"
15.06.2022 16:40 Uhr,Kompromiss für die CDU,Merz schlägt befristete Frauenquote vor
15.06.2022 16:38 Uhr,Energieversorgung in Europa,Russland verknappt das Gas weiter
15.06.2022 16:08 Uhr,Ukraine,Warum wurde die Menschenrechtsbeauftragte entlassen?
15.06.2022 15:52 Uhr,Appell der WHO,Gemeinsam gegen die Affenpocken
15.06.2022 15:35 Uhr,Stelle seit 2018 unbesetzt,Ataman soll Antidiskriminierungsstelle leiten
15.06.2022 15:07 Uhr,IT-Störung bei Flugsicherung,Schweizer Luftraum für Stunden gesperrt
15.06.2022 15:06 Uhr,Flüge nach Ruanda,Großbritannien hält an Abschiebe-Plänen fest
15.06.2022 14:03 Uhr,Kabinett billigt Gesetzentwurf,Windkraft soll zügig ausgebaut werden
15.06.2022 13:52 Uhr,Gesundheitsminister Lauterbach,"""Sommerwelle ist Realität"""
15.06.2022 13:47 Uhr,Historisch hohe Inflation,US-Notenbank in der Bredouille
15.06.2022 13:43 Uhr,Nach Böhmermann-Bericht,Ermittlungen gegen Influencer Kliemann
15.06.2022 13:38 Uhr,Intensivmediziner zu Corona,"""Werden weiterhin Sommerwellen haben"""
15.06.2022 13:11 Uhr,Ukraine-Krieg,NATO stellt mehr schwere Waffen in Aussicht
15.06.2022 12:58 Uhr,Neuer Zivilschutz-Chef Tiesler,Krisenmanager vor großen Aufgaben
15.06.2022 12:41 Uhr,Russland und die Sanktionen,Dann eben Karamell-Popcorn
15.06.2022 12:17 Uhr,Bundesverfassungsgericht,Merkel-Äußerung hat Rechte der AfD verletzt
15.06.2022 12:05 Uhr,Klimafolgen des Rekordgeschäfts,"Wie ""grün"" ist die Paketbranche?"
15.06.2022 11:48 Uhr,Nordirland-Streit,EU leitet Verfahren gegen London ein
15.06.2022 11:12 Uhr,Von der Leyen bei Energiekonfernz,Gas-Abkommen mit Israel und Ägypten
15.06.2022 10:47 Uhr,Krieg gegen die Ukraine,USA wollen bei Getreideexporten helfen
15.06.2022 10:37 Uhr,Bundesverfassungsgericht,Merkel-Äußerung hat Rechte der AfD verletzt
15.06.2022 10:36 Uhr,Anhörung in Brasilien,VW schweigt zum Vorwurf der Sklavenarbeit
15.06.2022 10:25 Uhr,CDU berät über Frauenquote,Merz in der Zwickmühle
15.06.2022 10:18 Uhr,Börsen unter Druck,Wie weit es noch abwärts gehen könnte
15.06.2022 10:01 Uhr,Von der Leyen in Ägypten und Israel,Auf der Suche nach Gas
15.06.2022 09:25 Uhr,Klage der Erben,Die Adlons wollen Berliner Hotel zurück
15.06.2022 08:42 Uhr,US-Kongress,Mehr Schutz für Richter des Supreme Court
15.06.2022 08:40 Uhr,IT-Störung bei Flugsicherung,Keine Starts an Schweizer Flughäfen
15.06.2022 08:18 Uhr,Tempo auf Autobahnen,Trotz teurem Sprit gibt Deutschland Gas
15.06.2022 06:46 Uhr,Tarifeinigung erzielt,"6,5 Prozent mehr Geld in der Stahlbranche"
15.06.2022 06:01 Uhr,Koalitionspläne,Mehr Kontrolle über die Geheimdienste
15.06.2022 06:01 Uhr,Rüstungsgeschäft,Umstrittener Tanker-Deal wird geprüft
15.06.2022 04:40 Uhr,EU-Antrag der Ukraine,Beitrittskandidat im Eiltempo?
15.06.2022 03:15 Uhr,Merkels Kritik an Kemmerich-Wahl,Nachspiel in Karlsruhe
15.06.2022 03:15 Uhr,LNG-Anlagen in den USA,Die vermeintlich saubere Energie
15.06.2022 03:05 Uhr,Studierenden-Programm,"""Erasmus+"" wird aufgestockt"
15.06.2022 02:16 Uhr,Krieg gegen die Ukraine,++ Ukraine beklagt schleppende Waffenlieferungen ++
15.06.2022 00:58 Uhr,Großbritannien,Abschiebeflug nach Ruanda gestoppt
