topline,headline,content
10.04.2022 23:46 Uhr,Krieg gegen die Ukraine,"++ 4,5 Millionen Geflüchtete seit Kriegsbeginn ++"
10.04.2022 23:06 Uhr,Coronavirus-Pandemie,++ Tschechien: Keine Maskenpflicht in Bus und Bahn ++
10.04.2022 22:37 Uhr,Spiegel zu Urlaubsvorwürfen,"""Ich bitte um Entschuldigung"""
10.04.2022 22:30 Uhr,Präsidentschaftswahl in Frankreich,Macron und Le Pen gehen in Stichwahl
10.04.2022 20:31 Uhr,Nach Flutkatastrophe im Ahrtal,CDU fordert Entlassung von Ministerin Spiegel
10.04.2022 19:16 Uhr,Merz zu Preissteigerungen,"""Höhepunkt unseres Wohlstandes hinter uns"""
10.04.2022 19:16 Uhr,Ukraine-Krieg,Mehr als 1200 Tote in Region Kiew entdeckt
10.04.2022 19:04 Uhr,Tempolimit-Debatte,FDP bremst weiter
10.04.2022 18:09 Uhr,Präsidentschaftswahl in Frankreich,Geringere Wahlbeteiligung deutet sich an
10.04.2022 18:02 Uhr,Frankfurt und Hannover,Erneut prorussische Proteste - und Gegendemos
10.04.2022 17:50 Uhr,Deutschlands Rolle im Ukraine-Krieg,"Zaudern, zögern, zagen"
10.04.2022 16:18 Uhr,Telefonat mit Selenskyj,Scholz sichert Ukraine Unterstützung zu
10.04.2022 13:57 Uhr,Ukraine-Krieg,Dutzende Tote westlich von Kiew gefunden
10.04.2022 13:41 Uhr,Minderheit in Polen,Nur noch eine Deutschstunde pro Woche
10.04.2022 12:04 Uhr,Unabhängigkeit von russischem Öl,Wie viel Sprit ein Tempolimit spart
10.04.2022 10:05 Uhr,Flüchtlinge in Saporischschja,Gerettet - aber die Erinnerungen bleiben
10.04.2022 09:31 Uhr,Mobiles Bezahlen,Warum Schweizer mit Twint zahlen
10.04.2022 09:29 Uhr,Formel 1,Leclerc gewinnt in Melbourne
10.04.2022 08:38 Uhr,Indigene gegen Bolsonaro,"""Ein Notruf für das Leben"""
10.04.2022 07:04 Uhr,Ukraine-Krieg,Tote und Verletzte bei Beschuss
10.04.2022 06:37 Uhr,Material-Probleme der Bundeswehr,"Pleiten, Pech und Panzer"
10.04.2022 05:37 Uhr,Australien,Entscheidet das Klima die Wahl?
10.04.2022 03:13 Uhr,Steigende Lebensmittelpreise,Druck auf Özdemir wächst
10.04.2022 01:42 Uhr,Präsidentschaftswahl in Frankreich,Auftakt zu einem knappen Rennen
10.04.2022 00:50 Uhr,Pakistan,Premier Khan verliert Misstrauensvotum
10.04.2022 00:08 Uhr,Krieg gegen die Ukraine,++ Johnson verspricht gepanzerte Fahrzeuge ++
